TransactionID,Customer_ID,Date,DayOfWeek,Month,Category,Product,Quantity,Price,CustomerType
24881,C0223,2024-04-28,Sunday,April,Snacks,Nuts,5,96.99,health_concious
24882,C0223,2024-04-28,Sunday,April,Dairy,Butter,5,483.37,health_concious
24883,C0223,2024-04-28,Sunday,April,Dairy,Curd,2,98.04,health_concious
24884,C0223,2024-04-28,Sunday,April,Beverages,Juice,3,315.96,health_concious
24885,C0223,2024-04-28,Sunday,April,Fruit & Vegetables,Apple,4,413.83,health_concious
24886,C0223,2024-04-28,Sunday,April,Grains & Staples,Oats,2,447.76,health_concious
24887,C0223,2024-04-28,Sunday,April,Dairy,Milk,3,66.95,health_concious
24888,C0223,2024-04-28,Sunday,April,Grains & Staples,Dal,4,424.14,health_concious
24889,C0040,2024-12-22,Sunday,December,Beverages,Tea,1,163.67,family_shopping
24890,C0040,2024-12-22,Sunday,December,Bakery,Bread,1,116.19,family_shopping
24891,C0040,2024-12-22,Sunday,December,Personal Care,Shampoo,2,466.99,family_shopping
24892,C0088,2024-03-25,Monday,March,Cooking Essentials,Spices,2,410.15,snack_lover
24893,C0088,2024-03-25,Monday,March,Snacks,Popcorn,5,463.26,snack_lover
24894,C0088,2024-03-25,Monday,March,Beverages,Cold Drink,4,424.59,snack_lover
24895,C0088,2024-03-25,Monday,March,Snacks,Namkeen,3,83.64,snack_lover
24896,C0088,2024-03-25,Monday,March,Snacks,Chocolate,1,363.94,snack_lover
24897,C0088,2024-03-25,Monday,March,Personal Care,Shampoo,3,277.95,snack_lover
24898,C0073,2024-06-11,Tuesday,June,Personal Care,Toothpaste,2,402.97,health_concious
24899,C0073,2024-06-11,Tuesday,June,Dairy,Milk,5,193.33,health_concious
24900,C0073,2024-06-11,Tuesday,June,Dairy,Curd,3,256.44,health_concious
24901,C0073,2024-06-11,Tuesday,June,Grains & Staples,Semolina,5,149.67,health_concious
24902,C0020,2024-11-09,Saturday,November,Cooking Essentials,Spices,5,401.96,indian_cooking
24903,C0020,2024-11-09,Saturday,November,Cooking Essentials,Sugar,5,309.35,indian_cooking
24904,C0020,2024-11-09,Saturday,November,Grains & Staples,Semolina,4,271.53,indian_cooking
24905,C0020,2024-11-09,Saturday,November,Fruit & Vegetables,Onion,4,446.02,indian_cooking
24906,C0020,2024-11-09,Saturday,November,Dairy,Ghee,4,58.47,indian_cooking
24907,C0186,2024-05-10,Friday,May,Dairy,Butter,5,226.14,daily_essentials
24908,C0186,2024-05-10,Friday,May,Cooking Essentials,Salt,1,491.42,daily_essentials
24909,C0186,2024-05-10,Friday,May,Snacks,Chips,2,212.54,daily_essentials
24910,C0186,2024-05-10,Friday,May,Dairy,Milk,1,82.18,daily_essentials
24911,C0186,2024-05-10,Friday,May,Cooking Essentials,Oil,1,41.07,daily_essentials
24912,C0104,2024-07-03,Wednesday,July,Beverages,Waterbottle,4,99.4,daily_essentials
24913,C0104,2024-07-03,Wednesday,July,Cooking Essentials,Salt,3,300.6,daily_essentials
24914,C0104,2024-07-03,Wednesday,July,Fruit & Vegetables,Onion,3,197.13,daily_essentials
24915,C0104,2024-07-03,Wednesday,July,Fruit & Vegetables,Potato,3,96.65,daily_essentials
24916,C0104,2024-07-03,Wednesday,July,Dairy,Milk,1,362.11,daily_essentials
24917,C0104,2024-07-03,Wednesday,July,Cooking Essentials,Oil,2,260.9,daily_essentials
24918,C0490,2024-11-04,Monday,November,Bakery,Cookies,1,56.39,student_budget
24919,C0490,2024-11-04,Monday,November,Beverages,Tea,5,132.72,student_budget
24920,C0490,2024-11-04,Monday,November,Beverages,Cold Drink,4,443.05,student_budget
24921,C0490,2024-11-04,Monday,November,Bakery,Rusk,4,457.69,student_budget
24922,C0490,2024-11-04,Monday,November,Snacks,Chips,4,104.47,student_budget
24923,C0490,2024-11-04,Monday,November,Unknown,Biscuits,2,169.76,student_budget
24924,C0490,2024-11-04,Monday,November,Dairy,Milk,1,183.63,student_budget
24925,C0047,2024-01-23,Tuesday,January,Beverages,Coffee,2,53.82,indian_cooking
24926,C0047,2024-01-23,Tuesday,January,Fruit & Vegetables,Tomato,1,93.63,indian_cooking
24927,C0047,2024-01-23,Tuesday,January,Grains & Staples,Rice,5,32.14,indian_cooking
24928,C0047,2024-01-23,Tuesday,January,Grains & Staples,Poha,4,192.31,indian_cooking
24929,C0047,2024-01-23,Tuesday,January,Dairy,Ghee,4,223.75,indian_cooking
24930,C0047,2024-01-23,Tuesday,January,Fruit & Vegetables,Carrot,1,238.21,indian_cooking
24931,C0047,2024-01-23,Tuesday,January,Grains & Staples,Dal,2,179.0,indian_cooking
24932,C0047,2024-01-23,Tuesday,January,Cooking Essentials,Oil,3,43.06,indian_cooking
24933,C0490,2024-09-16,Monday,September,Bakery,Bread,3,241.79,student_budget
24934,C0490,2024-09-16,Monday,September,Cooking Essentials,Salt,1,80.52,student_budget
24935,C0490,2024-09-16,Monday,September,Dairy,Curd,1,308.7,student_budget
24936,C0490,2024-09-16,Monday,September,Snacks,Chips,5,84.38,student_budget
24937,C0490,2024-09-16,Monday,September,Unknown,Biscuits,2,396.52,student_budget
24938,C0044,2024-11-05,Tuesday,November,Bakery,Cookies,4,188.36,health_concious
24939,C0044,2024-11-05,Tuesday,November,Dairy,Curd,5,461.95,health_concious
24940,C0044,2024-11-05,Tuesday,November,Fruit & Vegetables,Apple,4,387.81,health_concious
24941,C0044,2024-11-05,Tuesday,November,Fruit & Vegetables,Banana,1,128.55,health_concious
24942,C0044,2024-11-05,Tuesday,November,Grains & Staples,Poha,3,74.19,health_concious
24943,C0044,2024-11-05,Tuesday,November,Grains & Staples,Oats,2,12.23,health_concious
24944,C0044,2024-11-05,Tuesday,November,Dairy,Milk,2,456.67,health_concious
24945,C0472,2024-08-15,Thursday,August,Bakery,Bread,1,408.4,breakfast_shopping
24946,C0472,2024-08-15,Thursday,August,Dairy,Butter,5,32.48,breakfast_shopping
24947,C0472,2024-08-15,Thursday,August,Grains & Staples,Wheat Flour,3,391.74,breakfast_shopping
24948,C0472,2024-08-15,Thursday,August,Beverages,Tea,3,348.57,breakfast_shopping
24949,C0472,2024-08-15,Thursday,August,Dairy,Milk,4,99.07,breakfast_shopping
24950,C0472,2024-08-15,Thursday,August,Grains & Staples,Dal,5,142.72,breakfast_shopping
24951,C0472,2024-08-15,Thursday,August,Cooking Essentials,Oil,5,358.61,breakfast_shopping
24952,C0282,2024-05-06,Monday,May,Cooking Essentials,Tomatosauce,5,222.01,breakfast_shopping
24953,C0282,2024-05-06,Monday,May,Cooking Essentials,Oil,2,187.62,breakfast_shopping
24954,C0282,2024-05-06,Monday,May,Bakery,Bread,1,190.49,breakfast_shopping
24955,C0282,2024-05-06,Monday,May,Unknown,Biscuits,3,324.8,breakfast_shopping
24956,C0403,2024-05-10,Friday,May,Cooking Essentials,Spices,3,204.22,indian_cooking
24957,C0403,2024-05-10,Friday,May,Grains & Staples,Wheat Flour,2,456.53,indian_cooking
24958,C0403,2024-05-10,Friday,May,Fruit & Vegetables,Tomato,5,15.29,indian_cooking
24959,C0262,2024-10-08,Tuesday,October,Snacks,Nuts,1,384.95,health_concious
24960,C0262,2024-10-08,Tuesday,October,Bakery,Bread,4,354.46,health_concious
24961,C0262,2024-10-08,Tuesday,October,Beverages,Tea,4,93.41,health_concious
24962,C0262,2024-10-08,Tuesday,October,Fruit & Vegetables,Apple,5,273.0,health_concious
24963,C0262,2024-10-08,Tuesday,October,Cooking Essentials,Sugar,2,434.01,health_concious
24964,C0262,2024-10-08,Tuesday,October,Grains & Staples,Oats,2,171.05,health_concious
24965,C0262,2024-10-08,Tuesday,October,Fruit & Vegetables,Banana,3,129.71,health_concious
24966,C0201,2024-06-12,Wednesday,June,Dairy,Milk,5,140.21,daily_essentials
24967,C0201,2024-06-12,Wednesday,June,Fruit & Vegetables,Carrot,3,85.38,daily_essentials
24968,C0201,2024-06-12,Wednesday,June,Bakery,Bread,1,290.13,daily_essentials
24969,C0201,2024-06-12,Wednesday,June,Bakery,Biscuit,1,266.57,daily_essentials
24970,C0152,2024-05-21,Tuesday,May,Snacks,Popcorn,4,321.3,snack_lover
24971,C0152,2024-05-21,Tuesday,May,Beverages,Cold Drink,5,239.47,snack_lover
24972,C0152,2024-05-21,Tuesday,May,Fruit & Vegetables,Tomato,4,104.17,snack_lover
24973,C0152,2024-05-21,Tuesday,May,Snacks,Chips,1,401.23,snack_lover
24974,C0152,2024-05-21,Tuesday,May,Snacks,Namkeen,5,474.55,snack_lover
24975,C0152,2024-05-21,Tuesday,May,Fruit & Vegetables,Potato,1,62.75,snack_lover
24976,C0261,2024-01-18,Thursday,January,Bakery,Bread,5,458.63,student_budget
24977,C0261,2024-01-18,Thursday,January,Beverages,Tea,4,418.75,student_budget
24978,C0261,2024-01-18,Thursday,January,Beverages,Cold Drink,5,32.11,student_budget
24979,C0261,2024-01-18,Thursday,January,Fruit & Vegetables,Apple,2,497.15,student_budget
24980,C0261,2024-01-18,Thursday,January,Snacks,Chocolate,4,173.78,student_budget
24981,C0261,2024-01-18,Thursday,January,Unknown,Biscuits,1,474.01,student_budget
24982,C0261,2024-01-18,Thursday,January,Bakery,Biscuit,3,441.33,student_budget
24983,C0219,2024-11-23,Saturday,November,Bakery,Bread,1,232.73,family_shopping
24984,C0219,2024-11-23,Saturday,November,Personal Care,Soap,2,397.78,family_shopping
24985,C0219,2024-11-23,Saturday,November,Beverages,Cold Drink,4,332.99,family_shopping
24986,C0219,2024-11-23,Saturday,November,Personal Care,Shampoo,5,438.48,family_shopping
24987,C0219,2024-11-23,Saturday,November,Grains & Staples,Oats,4,366.82,family_shopping
24988,C0219,2024-11-23,Saturday,November,Grains & Staples,Dal,3,481.6,family_shopping
24989,C0377,2024-11-06,Wednesday,November,Snacks,Popcorn,4,378.23,snack_lover
24990,C0377,2024-11-06,Wednesday,November,Grains & Staples,Wheat Flour,1,181.25,snack_lover
24991,C0377,2024-11-06,Wednesday,November,Beverages,Tea,2,349.35,snack_lover
24992,C0377,2024-11-06,Wednesday,November,Beverages,Cold Drink,1,303.19,snack_lover
24993,C0377,2024-11-06,Wednesday,November,Snacks,Namkeen,3,15.15,snack_lover
24994,C0377,2024-11-06,Wednesday,November,Snacks,Chocolate,3,260.42,snack_lover
24995,C0448,2024-12-04,Wednesday,December,Dairy,Cheese,1,234.69,daily_essentials
24996,C0448,2024-12-04,Wednesday,December,Fruit & Vegetables,Carrot,1,322.59,daily_essentials
24997,C0448,2024-12-04,Wednesday,December,Cooking Essentials,Oil,3,460.11,daily_essentials
24998,C0448,2024-12-04,Wednesday,December,Fruit & Vegetables,Potato,3,331.39,daily_essentials
24999,C0496,2024-07-08,Monday,July,Snacks,Nuts,3,102.93,health_concious
25000,C0496,2024-07-08,Monday,July,Personal Care,Facewash,2,496.51,health_concious
25001,C0496,2024-07-08,Monday,July,Dairy,Curd,5,104.06,health_concious
25002,C0496,2024-07-08,Monday,July,Fruit & Vegetables,Tomato,2,415.72,health_concious
25003,C0496,2024-07-08,Monday,July,Fruit & Vegetables,Apple,2,13.92,health_concious
25004,C0496,2024-07-08,Monday,July,Dairy,Milk,4,112.92,health_concious
25005,C0496,2024-07-08,Monday,July,Fruit & Vegetables,Banana,2,393.4,health_concious
25006,C0496,2024-07-08,Monday,July,Fruit & Vegetables,Carrot,3,158.43,health_concious
25007,C0148,2024-01-05,Friday,January,Bakery,Bread,4,408.57,daily_essentials
25008,C0148,2024-01-05,Friday,January,Cooking Essentials,Salt,2,412.0,daily_essentials
25009,C0148,2024-01-05,Friday,January,Fruit & Vegetables,Tomato,4,481.58,daily_essentials
25010,C0148,2024-01-05,Friday,January,Fruit & Vegetables,Onion,5,423.33,daily_essentials
25011,C0148,2024-01-05,Friday,January,Fruit & Vegetables,Potato,5,44.94,daily_essentials
25012,C0148,2024-01-05,Friday,January,Dairy,Milk,2,247.22,daily_essentials
25013,C0148,2024-01-05,Friday,January,Cooking Essentials,Oil,3,388.87,daily_essentials
25014,C0148,2024-01-05,Friday,January,Fruit & Vegetables,Carrot,2,138.57,daily_essentials
25015,C0230,2024-03-26,Tuesday,March,Cooking Essentials,Spices,5,410.94,health_concious
25016,C0230,2024-03-26,Tuesday,March,Dairy,Ghee,3,342.53,health_concious
25017,C0230,2024-03-26,Tuesday,March,Snacks,Nuts,5,306.01,health_concious
25018,C0230,2024-03-26,Tuesday,March,Dairy,Curd,5,151.24,health_concious
25019,C0230,2024-03-26,Tuesday,March,Fruit & Vegetables,Apple,2,376.09,health_concious
25020,C0230,2024-03-26,Tuesday,March,Snacks,Chips,4,181.18,health_concious
25021,C0230,2024-03-26,Tuesday,March,Grains & Staples,Oats,4,188.61,health_concious
25022,C0230,2024-03-26,Tuesday,March,Fruit & Vegetables,Banana,5,280.13,health_concious
25023,C0223,2024-11-19,Tuesday,November,Snacks,Nuts,4,55.7,health_concious
25024,C0223,2024-11-19,Tuesday,November,Grains & Staples,Wheat Flour,4,81.93,health_concious
25025,C0223,2024-11-19,Tuesday,November,Dairy,Curd,3,386.14,health_concious
25026,C0223,2024-11-19,Tuesday,November,Fruit & Vegetables,Apple,1,203.19,health_concious
25027,C0223,2024-11-19,Tuesday,November,Cooking Essentials,Tomatosauce,2,384.72,health_concious
25028,C0223,2024-11-19,Tuesday,November,Grains & Staples,Rice,5,100.08,health_concious
25029,C0223,2024-11-19,Tuesday,November,Grains & Staples,Oats,3,374.79,health_concious
25030,C0223,2024-11-19,Tuesday,November,Dairy,Milk,3,419.54,health_concious
25031,C0449,2024-07-16,Tuesday,July,Beverages,Coffee,1,100.18,daily_essentials
25032,C0449,2024-07-16,Tuesday,July,Bakery,Bread,1,252.09,daily_essentials
25033,C0449,2024-07-16,Tuesday,July,Cooking Essentials,Salt,2,147.05,daily_essentials
25034,C0449,2024-07-16,Tuesday,July,Snacks,Chips,3,48.96,daily_essentials
25035,C0449,2024-07-16,Tuesday,July,Snacks,Namkeen,2,367.83,daily_essentials
25036,C0449,2024-07-16,Tuesday,July,Fruit & Vegetables,Onion,5,210.0,daily_essentials
25037,C0449,2024-07-16,Tuesday,July,Fruit & Vegetables,Potato,2,235.57,daily_essentials
25038,C0449,2024-07-16,Tuesday,July,Cooking Essentials,Oil,2,153.36,daily_essentials
25039,C0268,2024-06-19,Wednesday,June,Cooking Essentials,Salt,3,91.26,daily_essentials
25040,C0268,2024-06-19,Wednesday,June,Fruit & Vegetables,Tomato,3,341.15,daily_essentials
25041,C0268,2024-06-19,Wednesday,June,Personal Care,Shampoo,5,322.19,daily_essentials
25042,C0268,2024-06-19,Wednesday,June,Fruit & Vegetables,Onion,2,225.59,daily_essentials
25043,C0268,2024-06-19,Wednesday,June,Dairy,Milk,1,190.39,daily_essentials
25044,C0268,2024-06-19,Wednesday,June,Cooking Essentials,Oil,3,143.15,daily_essentials
25045,C0152,2024-02-12,Monday,February,Snacks,Popcorn,1,177.09,snack_lover
25046,C0152,2024-02-12,Monday,February,Personal Care,Facewash,1,94.83,snack_lover
25047,C0152,2024-02-12,Monday,February,Beverages,Cold Drink,2,367.99,snack_lover
25048,C0152,2024-02-12,Monday,February,Snacks,Namkeen,3,42.95,snack_lover
25049,C0152,2024-02-12,Monday,February,Fruit & Vegetables,Banana,5,372.02,snack_lover
25050,C0340,2024-10-14,Monday,October,Beverages,Waterbottle,1,416.35,health_concious
25051,C0340,2024-10-14,Monday,October,Snacks,Nuts,5,307.65,health_concious
25052,C0340,2024-10-14,Monday,October,Beverages,Tea,3,301.81,health_concious
25053,C0340,2024-10-14,Monday,October,Dairy,Curd,5,226.2,health_concious
25054,C0340,2024-10-14,Monday,October,Grains & Staples,Oats,5,286.49,health_concious
25055,C0340,2024-10-14,Monday,October,Dairy,Milk,3,237.92,health_concious
25056,C0340,2024-10-14,Monday,October,Beverages,Juice,5,380.0,health_concious
25057,C0016,2024-01-31,Wednesday,January,Cooking Essentials,Spices,1,433.79,snack_lover
25058,C0016,2024-01-31,Wednesday,January,Snacks,Popcorn,2,194.67,snack_lover
25059,C0016,2024-01-31,Wednesday,January,Snacks,Namkeen,4,366.93,snack_lover
25060,C0016,2024-01-31,Wednesday,January,Snacks,Chocolate,2,88.84,snack_lover
25061,C0016,2024-01-31,Wednesday,January,Grains & Staples,Dal,5,17.63,snack_lover
25062,C0408,2024-11-04,Monday,November,Fruit & Vegetables,Apple,5,230.34,indian_cooking
25063,C0408,2024-11-04,Monday,November,Snacks,Chocolate,5,154.86,indian_cooking
25064,C0408,2024-11-04,Monday,November,Grains & Staples,Dal,3,93.62,indian_cooking
25065,C0408,2024-11-04,Monday,November,Cooking Essentials,Oil,5,397.0,indian_cooking
25066,C0190,2024-06-21,Friday,June,Dairy,Ghee,3,310.96,student_budget
25067,C0190,2024-06-21,Friday,June,Beverages,Tea,2,372.41,student_budget
25068,C0190,2024-06-21,Friday,June,Snacks,Chips,2,300.19,student_budget
25069,C0162,2024-12-19,Thursday,December,Dairy,Panner,3,78.22,breakfast_shopping
25070,C0162,2024-12-19,Thursday,December,Bakery,Bread,4,430.19,breakfast_shopping
25071,C0162,2024-12-19,Thursday,December,Dairy,Butter,4,191.4,breakfast_shopping
25072,C0162,2024-12-19,Thursday,December,Beverages,Tea,5,323.4,breakfast_shopping
25073,C0162,2024-12-19,Thursday,December,Snacks,Namkeen,4,348.55,breakfast_shopping
25074,C0162,2024-12-19,Thursday,December,Grains & Staples,Poha,2,487.52,breakfast_shopping
25075,C0162,2024-12-19,Thursday,December,Unknown,Biscuits,5,159.93,breakfast_shopping
25076,C0162,2024-12-19,Thursday,December,Dairy,Milk,5,455.05,breakfast_shopping
25077,C0261,2024-06-23,Sunday,June,Bakery,Bread,3,301.97,student_budget
25078,C0261,2024-06-23,Sunday,June,Beverages,Cold Drink,5,241.04,student_budget
25079,C0261,2024-06-23,Sunday,June,Snacks,Chips,2,370.4,student_budget
25080,C0261,2024-06-23,Sunday,June,Unknown,Biscuits,2,410.28,student_budget
25081,C0261,2024-06-23,Sunday,June,Fruit & Vegetables,Potato,1,271.11,student_budget
25082,C0261,2024-06-23,Sunday,June,Cooking Essentials,Oil,1,314.61,student_budget
25083,C0021,2024-06-25,Tuesday,June,Cooking Essentials,Spices,5,463.65,indian_cooking
25084,C0021,2024-06-25,Tuesday,June,Beverages,Tea,5,296.77,indian_cooking
25085,C0021,2024-06-25,Tuesday,June,Fruit & Vegetables,Onion,2,186.82,indian_cooking
25086,C0021,2024-06-25,Tuesday,June,Dairy,Ghee,1,189.0,indian_cooking
25087,C0021,2024-06-25,Tuesday,June,Cooking Essentials,Oil,2,34.72,indian_cooking
25088,C0198,2024-10-05,Saturday,October,Dairy,Panner,4,21.58,student_budget
25089,C0198,2024-10-05,Saturday,October,Beverages,Tea,3,145.05,student_budget
25090,C0198,2024-10-05,Saturday,October,Fruit & Vegetables,Banana,1,55.62,student_budget
25091,C0198,2024-10-05,Saturday,October,Bakery,Bread,2,377.79,student_budget
25092,C0258,2024-05-24,Friday,May,Bakery,Cookies,5,473.1,student_budget
25093,C0258,2024-05-24,Friday,May,Beverages,Tea,3,275.41,student_budget
25094,C0258,2024-05-24,Friday,May,Beverages,Cold Drink,1,226.95,student_budget
25095,C0258,2024-05-24,Friday,May,Bakery,Rusk,1,127.42,student_budget
25096,C0258,2024-05-24,Friday,May,Snacks,Chips,3,78.14,student_budget
25097,C0258,2024-05-24,Friday,May,Snacks,Namkeen,2,121.63,student_budget
25098,C0258,2024-05-24,Friday,May,Unknown,Biscuits,3,375.4,student_budget
25099,C0142,2024-06-05,Wednesday,June,Cooking Essentials,Spices,2,25.82,indian_cooking
25100,C0142,2024-06-05,Wednesday,June,Dairy,Panner,1,84.85,indian_cooking
25101,C0142,2024-06-05,Wednesday,June,Snacks,Popcorn,1,328.38,indian_cooking
25102,C0142,2024-06-05,Wednesday,June,Fruit & Vegetables,Tomato,1,135.79,indian_cooking
25103,C0142,2024-06-05,Wednesday,June,Grains & Staples,Rice,2,478.08,indian_cooking
25104,C0142,2024-06-05,Wednesday,June,Fruit & Vegetables,Onion,5,471.99,indian_cooking
25105,C0142,2024-06-05,Wednesday,June,Grains & Staples,Semolina,5,455.09,indian_cooking
25106,C0142,2024-06-05,Wednesday,June,Cooking Essentials,Oil,1,153.05,indian_cooking
25107,C0336,2024-07-20,Saturday,July,Snacks,Namkeen,1,314.68,snack_lover
25108,C0336,2024-07-20,Saturday,July,Fruit & Vegetables,Onion,1,70.86,snack_lover
25109,C0336,2024-07-20,Saturday,July,Beverages,Cold Drink,5,275.52,snack_lover
25110,C0167,2024-06-21,Friday,June,Cooking Essentials,Spices,5,390.74,indian_cooking
25111,C0167,2024-06-21,Friday,June,Grains & Staples,Rice,2,249.91,indian_cooking
25112,C0167,2024-06-21,Friday,June,Snacks,Chocolate,2,360.98,indian_cooking
25113,C0167,2024-06-21,Friday,June,Dairy,Curd,1,73.34,indian_cooking
25114,C0289,2024-03-06,Wednesday,March,Bakery,Bread,2,231.01,family_shopping
25115,C0289,2024-03-06,Wednesday,March,Personal Care,Soap,5,434.16,family_shopping
25116,C0289,2024-03-06,Wednesday,March,Fruit & Vegetables,Apple,2,391.6,family_shopping
25117,C0289,2024-03-06,Wednesday,March,Grains & Staples,Rice,1,15.43,family_shopping
25118,C0289,2024-03-06,Wednesday,March,Grains & Staples,Poha,5,337.96,family_shopping
25119,C0289,2024-03-06,Wednesday,March,Cooking Essentials,Oil,3,490.04,family_shopping
25120,C0427,2024-06-28,Friday,June,Cooking Essentials,Salt,2,188.58,daily_essentials
25121,C0427,2024-06-28,Friday,June,Grains & Staples,Rice,1,387.75,daily_essentials
