TransactionID,Items
4036,"['Semolina', 'Spices', 'Milk', 'Butter', 'Popcorn', 'Tea', 'Biscuits', 'Bread']"
4037,"['Biscuits', 'Namkeen', 'Butter']"
4038,"['Biscuit', 'Bread', 'Milk']"
4039,"['Tomatosauce', 'Milk', 'Curd', 'Butter', 'Tea', 'Biscuits', 'Cold Drink']"
4040,"['Salt', 'Milk', 'Brown Bread', 'Butter', 'Chocolate', 'Tea', 'Biscuits', 'Bread']"
4041,"['Tea', 'Facewash', 'Milk', 'Ghee']"
4042,"['Carrot', 'Bread', 'Butter']"
4043,"['Waterbottle', 'Namkeen', 'Butter', 'Tea', 'Biscuits']"
4044,"['Tomatosauce', 'Chips', 'Soap', 'Tea', 'Cold Drink']"
4045,"['Chips', 'Sugar', 'Bread', 'Toothpaste']"
4046,"['Chips', 'Tea', 'Curd']"
4047,"['Cold Drink', 'Chips', 'Cheese', 'Nuts', 'Waterbottle', 'Tea', 'Biscuits', 'Bread']"
4048,"['Banana', 'Coffee', 'Chips', 'Nuts', 'Bread', 'Tea', 'Cold Drink']"
4049,"['Salt', 'Semolina', 'Chips', 'Bread', 'Butter', 'Tea', 'Biscuits', 'Cold Drink']"
4050,"['Cold Drink', 'Chips', 'Bread', 'Curd', 'Poha']"
4051,"['Toothpaste', 'Semolina', 'Chips', 'Tea', 'Cold Drink']"
4052,"['Banana', 'Poha', 'Chips', 'Biscuits', 'Cold Drink']"
4053,"['Shampoo', 'Biscuits', 'Bread']"
4054,"['Shampoo', 'Chips', 'Wheat Flour', 'Tea', 'Biscuits', 'Bread']"
4055,"['Banana', 'Tomatosauce', 'Cold Drink', 'Chips', 'Bread']"
4056,"['Chips', 'Bread', 'Poha']"
4057,"['Namkeen', 'Milk', 'Oil']"
4058,"['Dal', 'Cheese', 'Milk', 'Carrot', 'Soap', 'Bread']"
4059,"['Shampoo', 'Oil', 'Dal', 'Milk', 'Ghee', 'Rice']"
4060,"['Shampoo', 'Milk', 'Onion']"
4061,"['Shampoo', 'Oil', 'Dal', 'Cheese', 'Biscuit', 'Soap', 'Ghee', 'Rice']"
4062,"['Shampoo', 'Tomatosauce', 'Dal', 'Cookies', 'Milk', 'Rice']"
4063,"['Bread', 'Juice', 'Rice', 'Dal']"
4064,"['Shampoo', 'Tomato', 'Dal', 'Milk', 'Juice', 'Soap', 'Chocolate', 'Bread']"
4065,"['Shampoo', 'Nuts', 'Soap']"
4066,"['Oil', 'Nuts', 'Milk', 'Brown Bread', 'Bread', 'Rice']"
4067,"['Oil', 'Semolina', 'Dal', 'Cheese', 'Spices', 'Ghee', 'Onion', 'Cookies']"
4068,"['Banana', 'Tomato', 'Oil', 'Potato']"
4069,"['Dal', 'Spices', 'Carrot', 'Ghee', 'Onion', 'Rusk']"
4070,"['Spices', 'Nuts', 'Onion']"
4071,"['Oil', 'Dal', 'Potato', 'Spices', 'Ghee', 'Onion']"
4072,"['Banana', 'Spices', 'Oil', 'Dal']"
4073,"['Tomato', 'Spices', 'Ghee', 'Brown Bread', 'Juice', 'Onion', 'Bread', 'Rice']"
4074,"['Oil', 'Namkeen', 'Ghee', 'Onion', 'Popcorn', 'Rice']"
4075,"['Apple', 'Tomato', 'Oats', 'Spices', 'Ghee', 'Onion', 'Tea', 'Rice']"
4076,"['Cheese', 'Rice', 'Dal']"
4077,"['Chips', 'Popcorn', 'Cookies', 'Curd']"
4078,"['Chips', 'Banana', 'Tea', 'Namkeen']"
4079,"['Chips', 'Popcorn', 'Butter']"
4080,"['Shampoo', 'Poha', 'Chips', 'Namkeen', 'Chocolate', 'Popcorn']"
4081,"['Shampoo', 'Chips', 'Facewash', 'Namkeen', 'Popcorn', 'Cold Drink']"
4082,"['Chips', 'Sugar', 'Namkeen', 'Chocolate', 'Butter']"
4083,"['Cold Drink', 'Milk', 'Namkeen', 'Chocolate', 'Brown Bread', 'Popcorn']"
4084,"['Chips', 'Popcorn', 'Semolina', 'Chocolate']"
4085,"['Cold Drink', 'Poha', 'Chips', 'Namkeen', 'Carrot', 'Juice', 'Chocolate', 'Popcorn']"
4086,"['Chips', 'Soap', 'Chocolate']"
4087,"['Rusk', 'Popcorn', 'Namkeen']"
4088,"['Biscuits', 'Rusk', 'Apple', 'Butter']"
4089,"['Sugar', 'Ghee', 'Butter', 'Tea', 'Biscuits']"
4090,"['Shampoo', 'Tea', 'Biscuits']"
4091,"['Tea', 'Biscuits', 'Cookies', 'Panner']"
4092,"['Shampoo', 'Toothpaste', 'Chips', 'Butter', 'Tea', 'Biscuits', 'Bread']"
4093,"['Sugar', 'Butter', 'Onion', 'Tea', 'Biscuits', 'Bread', 'Rusk']"
4094,"['Facewash', 'Biscuits', 'Bread', 'Carrot']"
4095,"['Milk', 'Carrot', 'Tea', 'Biscuits', 'Bread', 'Rusk']"
4096,"['Potato', 'Cheese', 'Milk', 'Butter', 'Tea', 'Bread']"
4097,"['Potato', 'Popcorn', 'Oil']"
4098,"['Toothpaste', 'Bread', 'Onion']"
4099,"['Bread', 'Oil', 'Rice']"
4100,"['Salt', 'Oil', 'Soap', 'Cookies']"
4101,"['Potato', 'Bread', 'Oil', 'Popcorn']"
4102,"['Poha', 'Potato', 'Namkeen', 'Milk', 'Onion', 'Bread']"
4103,"['Salt', 'Toothpaste', 'Oil', 'Coffee', 'Potato']"
4104,"['Banana', 'Salt', 'Potato', 'Milk', 'Biscuit', 'Soap', 'Onion', 'Bread']"
4105,"['Salt', 'Tomato', 'Coffee', 'Spices', 'Onion', 'Cold Drink', 'Rice']"
4106,"['Tomato', 'Dal', 'Spices', 'Brown Bread', 'Onion', 'Poha', 'Rice']"
4107,"['Shampoo', 'Dal', 'Milk', 'Ghee', 'Onion']"
4108,"['Tomato', 'Spices', 'Ghee', 'Soap', 'Onion', 'Rice']"
4109,"['Spices', 'Ghee', 'Apple', 'Onion']"
4110,"['Oil', 'Dal', 'Spices', 'Waterbottle', 'Wheat Flour', 'Rusk', 'Rice']"
4111,"['Spices', 'Toothpaste', 'Ghee', 'Curd']"
4112,"['Tomato', 'Semolina', 'Rice']"
4113,"['Banana', 'Oil', 'Waterbottle', 'Ghee', 'Rice']"
4114,"['Tomato', 'Semolina', 'Oil', 'Oats', 'Spices', 'Rice']"
4115,"['Shampoo', 'Dal', 'Spices', 'Onion', 'Rice']"
4116,"['Spices', 'Toothpaste', 'Rice']"
4117,"['Tomatosauce', 'Tomato', 'Dal', 'Curd', 'Ghee']"
4118,"['Tomato', 'Dal', 'Spices', 'Biscuit', 'Soap', 'Rice']"
4119,"['Bread', 'Chocolate', 'Onion']"
4120,"['Salt', 'Oil', 'Poha', 'Potato', 'Nuts', 'Ghee', 'Onion', 'Bread']"
4121,"['Potato', 'Ghee', 'Oil', 'Juice']"
4122,"['Shampoo', 'Potato', 'Milk', 'Bread', 'Apple']"
4123,"['Salt', 'Oil', 'Potato', 'Milk', 'Brown Bread', 'Onion']"
4124,"['Salt', 'Toothpaste', 'Oil', 'Dal', 'Potato', 'Chips', 'Onion', 'Bread', 'Potato', 'Tea', 'Onion']"
4125,"['Salt', 'Oil', 'Potato', 'Nuts', 'Sugar', 'Milk', 'Ghee', 'Onion']"
4126,"['Oil', 'Potato', 'Curd', 'Carrot', 'Onion', 'Bread']"
4127,"['Oil', 'Coffee', 'Dal', 'Potato', 'Milk']"
4128,"['Salt', 'Oil', 'Coffee', 'Potato', 'Milk', 'Tea', 'Bread', 'Rusk']"
4129,"['Tomatosauce', 'Salt', 'Tomato', 'Oil', 'Potato', 'Milk', 'Onion', 'Bread']"
4130,"['Tomato', 'Oil', 'Wheat Flour', 'Onion', 'Bread']"
4131,"['Toothpaste', 'Oil', 'Potato', 'Milk', 'Onion']"
4132,"['Salt', 'Bread', 'Milk', 'Butter']"
4133,"['Biscuit', 'Ghee', 'Bread', 'Milk']"
4134,"['Salt', 'Oil', 'Dal', 'Potato', 'Spices', 'Popcorn', 'Bread']"
4135,"['Salt', 'Potato', 'Nuts', 'Waterbottle', 'Onion']"
4136,"['Semolina', 'Bread', 'Oil', 'Cold Drink']"
4137,"['Potato', 'Salt', 'Oats']"
4138,"['Salt', 'Tomato', 'Oil', 'Onion', 'Tea', 'Bread', 'Panner']"
4139,"['Potato', 'Bread', 'Wheat Flour']"
4140,"['Salt', 'Oil', 'Poha', 'Milk', 'Curd', 'Juice', 'Onion', 'Bread']"
4141,"['Bread', 'Oil', 'Cookies', 'Butter']"
4142,"['Milk', 'Butter', 'Tea', 'Biscuits', 'Poha', 'Panner']"
4143,"['Oil', 'Poha', 'Milk', 'Namkeen', 'Tea', 'Biscuits', 'Bread']"
4144,"['Biscuits', 'Juice', 'Cookies', 'Butter']"
4145,"['Milk', 'Biscuit', 'Chocolate', 'Butter', 'Biscuits']"
4146,"['Biscuits', 'Rusk', 'Oats', 'Butter']"
4147,"['Nuts', 'Milk', 'Butter', 'Tea', 'Biscuits', 'Cookies', 'Panner']"
4148,"['Biscuits', 'Waterbottle', 'Namkeen', 'Butter']"
4149,"['Oats', 'Milk', 'Curd', 'Butter', 'Popcorn', 'Biscuits', 'Bread']"
4150,"['Oil', 'Juice', 'Butter', 'Biscuits', 'Bread']"
4151,"['Bread', 'Milk', 'Panner', 'Oil']"
4152,"['Bread', 'Milk', 'Rice', 'Onion']"
4153,"['Oil', 'Dal', 'Potato', 'Milk', 'Juice']"
4154,"['Salt', 'Oil', 'Potato', 'Cold Drink', 'Rice']"
4155,"['Salt', 'Cheese', 'Potato', 'Waterbottle', 'Milk', 'Onion', 'Bread']"
4156,"['Toothpaste', 'Oil', 'Potato', 'Milk', 'Curd', 'Juice', 'Onion', 'Bread']"
4157,"['Salt', 'Oil', 'Potato', 'Chips', 'Milk', 'Juice', 'Rusk']"
4158,"['Potato', 'Banana', 'Oil']"
4159,"['Sugar', 'Bread', 'Milk']"
4160,"['Potato', 'Salt', 'Shampoo', 'Cookies']"
4161,"['Salt', 'Milk', 'Oil']"
4162,"['Semolina', 'Poha', 'Milk', 'Soap', 'Butter', 'Tea', 'Biscuits', 'Bread']"
4163,"['Oil', 'Facewash', 'Milk', 'Chocolate', 'Butter', 'Tea', 'Biscuits', 'Bread']"
4164,"['Sugar', 'Butter', 'Tea', 'Biscuits', 'Cold Drink']"
4165,"['Potato', 'Milk', 'Butter', 'Biscuits', 'Bread', 'Rusk']"
4166,"['Milk', 'Namkeen', 'Carrot', 'Butter', 'Tea', 'Biscuits', 'Bread', 'Cookies']"
4167,"['Waterbottle', 'Milk', 'Curd', 'Biscuit', 'Tea', 'Biscuits', 'Bread']"
4168,"['Nuts', 'Milk', 'Juice', 'Butter', 'Tea', 'Biscuits', 'Cold Drink']"
4169,"['Sugar', 'Nuts', 'Milk', 'Butter', 'Bread']"
4170,"['Cold Drink', 'Dal', 'Cheese', 'Butter', 'Tea', 'Biscuits', 'Bread']"
4171,"['Tomatosauce', 'Milk', 'Ghee', 'Chocolate', 'Butter', 'Tea', 'Biscuits', 'Bread']"
4172,"['Biscuits', 'Bread', 'Carrot']"
4173,"['Sugar', 'Bread', 'Curd', 'Butter']"
4174,"['Salt', 'Cold Drink', 'Namkeen', 'Wheat Flour']"
4175,"['Cold Drink', 'Cheese', 'Waterbottle', 'Namkeen', 'Chocolate', 'Tea', 'Popcorn']"
4176,"['Poha', 'Chips', 'Spices', 'Namkeen', 'Chocolate', 'Popcorn', 'Brown Bread', 'Cold Drink']"
4177,"['Chips', 'Spices', 'Namkeen', 'Soap', 'Popcorn', 'Butter', 'Cold Drink']"
4178,"['Semolina', 'Chips', 'Namkeen', 'Curd', 'Chocolate', 'Popcorn', 'Apple']"
4179,"['Tomatosauce', 'Shampoo', 'Cold Drink', 'Chips', 'Chocolate', 'Popcorn']"
4180,"['Chips', 'Poha', 'Juice', 'Chocolate']"
4181,"['Chips', 'Tea', 'Cold Drink', 'Ghee']"
4182,"['Spices', 'Popcorn', 'Chocolate']"
4183,"['Salt', 'Cold Drink', 'Semolina', 'Chips', 'Namkeen', 'Chocolate', 'Popcorn', 'Apple']"
4184,"['Toothpaste', 'Tomato', 'Chips', 'Tea', 'Biscuits', 'Bread', 'Apple']"
4185,"['Chips', 'Tea', 'Bread']"
4186,"['Chips', 'Juice', 'Tea', 'Biscuits', 'Bread', 'Panner']"
4187,"['Chips', 'Cheese', 'Namkeen', 'Tea', 'Biscuits', 'Cold Drink']"
4188,"['Facewash', 'Bread', 'Brown Bread', 'Chocolate', 'Tea', 'Biscuits', 'Cold Drink']"
4189,"['Dal', 'Biscuits', 'Bread', 'Carrot']"
4190,"['Cold Drink', 'Chips', 'Potato', 'Carrot', 'Butter', 'Tea', 'Bread']"
4191,"['Cold Drink', 'Chips', 'Popcorn', 'Bread', 'Rusk']"
4192,"['Cold Drink', 'Chips', 'Nuts', 'Popcorn', 'Biscuits', 'Bread']"
4193,"['Tomato', 'Cold Drink', 'Chips', 'Sugar', 'Tea', 'Bread']"
4194,"['Banana', 'Chips', 'Bread', 'Tea', 'Cold Drink', 'Rusk']"
4195,"['Salt', 'Oil', 'Coffee', 'Onion']"
4196,"['Salt', 'Oil', 'Milk', 'Juice', 'Onion', 'Poha', 'Cookies']"
4197,"['Salt', 'Tomato', 'Potato', 'Chips', 'Milk']"
4198,"['Salt', 'Oil', 'Potato', 'Chips', 'Milk', 'Namkeen', 'Popcorn', 'Bread']"
4199,"['Oil', 'Cheese', 'Chips', 'Milk', 'Onion']"
4200,"['Salt', 'Oil', 'Potato', 'Facewash', 'Milk', 'Butter', 'Onion', 'Bread']"
4201,"['Salt', 'Oil', 'Potato', 'Facewash', 'Onion', 'Tea', 'Bread', 'Panner']"
4202,"['Oil', 'Potato', 'Sugar', 'Milk', 'Onion', 'Popcorn']"
4203,"['Salt', 'Oil', 'Potato', 'Chips', 'Milk', 'Curd', 'Tea', 'Bread']"
4204,"['Apple', 'Oil', 'Potato', 'Milk', 'Bread', 'Rice']"
4205,"['Salt', 'Oil', 'Semolina', 'Spices', 'Milk', 'Onion']"
4206,"['Potato', 'Dal', 'Curd', 'Onion']"
4207,"['Salt', 'Cold Drink', 'Oil', 'Onion']"
4208,"['Salt', 'Potato', 'Chips', 'Bread', 'Rusk']"
4209,"['Potato', 'Toothpaste', 'Onion']"
4210,"['Salt', 'Rice', 'Dal', 'Onion']"
4211,"['Oil', 'Coffee', 'Milk', 'Onion', 'Bread', 'Cookies']"
4212,"['Salt', 'Cold Drink', 'Coffee', 'Poha', 'Potato', 'Milk', 'Onion', 'Bread']"
4213,"['Salt', 'Oil', 'Potato', 'Carrot', 'Onion', 'Poha']"
4214,"['Salt', 'Potato', 'Milk', 'Namkeen', 'Wheat Flour']"
4215,"['Salt', 'Tomato', 'Oil', 'Oats', 'Potato', 'Milk', 'Juice', 'Onion']"
4216,"['Bread', 'Coffee', 'Onion']"
4217,"['Salt', 'Toothpaste', 'Oil', 'Potato', 'Milk', 'Curd', 'Cold Drink']"
4218,"['Bread', 'Apple', 'Onion']"
4219,"['Banana', 'Salt', 'Oil', 'Potato', 'Namkeen', 'Soap', 'Onion', 'Bread', 'Salt', 'Potato', 'Milk', 'Rice', 'Biscuit', 'Onion', 'Bread', 'Cookies']"
4220,"['Salt', 'Tomato', 'Cold Drink', 'Poha', 'Potato', 'Onion', 'Bread']"
4221,"['Popcorn', 'Milk', 'Oil']"
4222,"['Salt', 'Oil', 'Coffee', 'Namkeen', 'Onion', 'Bread']"
4223,"['Tomatosauce', 'Oil', 'Potato', 'Sugar', 'Milk', 'Bread']"
4224,"['Oil', 'Oats', 'Onion']"
4225,"['Salt', 'Toothpaste', 'Tomato', 'Oil', 'Potato', 'Spices', 'Bread']"
4226,"['Nuts', 'Biscuit', 'Apple']"
4227,"['Banana', 'Oats', 'Coffee', 'Nuts', 'Milk', 'Curd', 'Juice', 'Wheat Flour']"
4228,"['Banana', 'Oats', 'Nuts', 'Facewash', 'Bread', 'Curd', 'Poha', 'Apple']"
4229,"['Nuts', 'Rusk', 'Oats']"
4230,"['Banana', 'Bread', 'Milk', 'Potato']"
4231,"['Banana', 'Oil', 'Oats', 'Sugar', 'Curd', 'Apple']"
4232,"['Banana', 'Salt', 'Tomato', 'Oats', 'Nuts', 'Sugar', 'Milk']"
4233,"['Cheese', 'Nuts', 'Coffee', 'Oats']"
4234,"['Banana', 'Oats', 'Dal', 'Potato', 'Nuts', 'Milk', 'Apple']"
4235,"['Banana', 'Oats', 'Cheese', 'Milk', 'Curd', 'Ghee', 'Popcorn', 'Apple']"
4236,"['Banana', 'Oats', 'Spices', 'Milk', 'Curd', 'Ghee', 'Wheat Flour', 'Apple']"
4237,"['Semolina', 'Oats', 'Nuts', 'Milk', 'Curd', 'Rice', 'Bread', 'Apple']"
4238,"['Oats', 'Potato', 'Nuts', 'Milk', 'Poha', 'Apple', 'Panner']"
4239,"['Banana', 'Cheese', 'Nuts', 'Milk', 'Tea', 'Apple']"
4240,"['Banana', 'Nuts', 'Curd', 'Carrot', 'Apple']"
4241,"['Banana', 'Coffee', 'Nuts', 'Curd', 'Tea']"
4242,"['Banana', 'Shampoo', 'Nuts', 'Milk', 'Soap']"
4243,"['Banana', 'Nuts', 'Milk', 'Curd', 'Soap', 'Popcorn', 'Apple']"
4244,"['Banana', 'Oats', 'Chips', 'Milk', 'Curd', 'Soap', 'Popcorn', 'Apple']"
4245,"['Nuts', 'Oats', 'Onion']"
4246,"['Tomatosauce', 'Tea', 'Apple', 'Curd']"
4247,"['Banana', 'Oil', 'Oats', 'Cheese', 'Nuts', 'Sugar', 'Milk', 'Apple']"
4248,"['Tomato', 'Dal', 'Chips', 'Ghee', 'Biscuit', 'Onion', 'Rusk', 'Rice']"
4249,"['Shampoo', 'Tomato', 'Dal', 'Onion', 'Poha', 'Rice']"
4250,"['Namkeen', 'Oil', 'Rice', 'Juice']"
4251,"['Tomato', 'Dal', 'Potato', 'Spices', 'Sugar', 'Rice']"
4252,"['Potato', 'Spices', 'Carrot', 'Ghee', 'Rice']"
4253,"['Oil', 'Dal', 'Potato', 'Ghee', 'Chocolate', 'Onion']"
4254,"['Tomato', 'Oil', 'Dal', 'Spices', 'Onion', 'Rice']"
4255,"['Spices', 'Tomato', 'Coffee', 'Rice']"
4256,"['Apple', 'Tomato', 'Oil', 'Ghee', 'Onion', 'Rice']"
4257,"['Potato', 'Tomato', 'Ghee', 'Soap']"
4258,"['Cheese', 'Tomato', 'Rice']"
4259,"['Salt', 'Cold Drink', 'Oil', 'Chips', 'Butter', 'Tea', 'Biscuits', 'Bread']"
4260,"['Cold Drink', 'Coffee', 'Chips', 'Biscuits', 'Bread']"
4261,"['Chips', 'Spices', 'Sugar', 'Tea', 'Biscuits', 'Cold Drink', 'Rusk']"
4262,"['Chips', 'Waterbottle', 'Brown Bread', 'Tea', 'Biscuits', 'Bread']"
4263,"['Toothpaste', 'Chips', 'Cheese', 'Bread', 'Tea', 'Biscuits', 'Cold Drink', 'Rice']"
4264,"['Tomatosauce', 'Chips', 'Butter', 'Biscuits', 'Bread']"
4265,"['Cold Drink', 'Juice', 'Tea', 'Biscuits', 'Bread', 'Panner']"
4266,"['Tea', 'Biscuits', 'Poha']"
4267,"['Tea', 'Biscuits', 'Waterbottle', 'Toothpaste']"
4268,"['Banana', 'Biscuits', 'Cold Drink']"
4269,"['Chips', 'Cheese', 'Facewash', 'Bread', 'Cold Drink']"
4270,"['Cold Drink', 'Oats', 'Chips', 'Nuts', 'Onion', 'Tea', 'Biscuits', 'Bread']"
4271,"['Chips', 'Nuts', 'Bread', 'Popcorn', 'Tea', 'Cold Drink']"
4272,"['Salt', 'Chips', 'Curd', 'Juice', 'Tea', 'Biscuits', 'Bread']"
4273,"['Tea', 'Biscuits', 'Poha', 'Oil']"
4274,"['Chips', 'Biscuits', 'Oats', 'Rice']"
4275,"['Oats', 'Chips', 'Milk', 'Bread', 'Wheat Flour', 'Tea', 'Biscuits', 'Cold Drink']"
4276,"['Banana', 'Shampoo', 'Cold Drink', 'Poha', 'Chips', 'Tea', 'Biscuits', 'Bread']"
4277,"['Banana', 'Oats', 'Spices', 'Nuts', 'Curd', 'Ghee', 'Tea']"
4278,"['Banana', 'Toothpaste', 'Cheese', 'Milk', 'Curd']"
4279,"['Banana', 'Oats', 'Spices', 'Nuts', 'Milk', 'Chocolate', 'Rusk', 'Apple']"
4280,"['Banana', 'Toothpaste', 'Oil', 'Oats', 'Milk', 'Curd', 'Ghee', 'Apple']"
4281,"['Banana', 'Nuts', 'Sugar', 'Milk', 'Biscuit']"
4282,"['Oats', 'Nuts', 'Milk', 'Soap', 'Poha', 'Apple']"
4283,"['Banana', 'Salt', 'Oats', 'Milk', 'Curd', 'Juice', 'Soap', 'Apple']"
4284,"['Banana', 'Tomatosauce', 'Curd', 'Tea', 'Apple']"
4285,"['Oats', 'Chips', 'Nuts', 'Curd', 'Juice', 'Ghee', 'Apple']"
4286,"['Tomato', 'Cheese', 'Spices', 'Onion', 'Bread']"
4287,"['Tomatosauce', 'Toothpaste', 'Oil', 'Dal', 'Spices', 'Ghee', 'Soap', 'Onion']"
4288,"['Tomatosauce', 'Tomato', 'Oil', 'Dal', 'Spices', 'Milk', 'Juice', 'Onion']"
4289,"['Nuts', 'Cold Drink', 'Ghee', 'Dal']"
4290,"['Spices', 'Tomato', 'Biscuit', 'Cold Drink']"
4291,"['Poha', 'Ghee', 'Rice', 'Dal']"
4292,"['Banana', 'Tomato', 'Oil', 'Dal', 'Spices', 'Butter', 'Wheat Flour', 'Rice']"
4293,"['Soap', 'Ghee', 'Rice']"
4294,"['Tomato', 'Dal', 'Milk', 'Chocolate', 'Onion', 'Rice']"
4295,"['Tomato', 'Semolina', 'Dal', 'Potato', 'Spices', 'Waterbottle', 'Ghee']"
4296,"['Banana', 'Oats', 'Spices', 'Nuts', 'Curd', 'Biscuit']"
4297,"['Banana', 'Semolina', 'Oats', 'Nuts', 'Milk', 'Brown Bread', 'Apple', 'Panner']"
4298,"['Tomatosauce', 'Apple', 'Oats']"
4299,"['Salt', 'Nuts', 'Milk']"
4300,"['Banana', 'Shampoo', 'Nuts', 'Milk', 'Carrot', 'Cold Drink', 'Apple']"
4301,"['Banana', 'Nuts', 'Brown Bread', 'Apple', 'Panner']"
4302,"['Banana', 'Toothpaste', 'Oats', 'Nuts', 'Sugar', 'Curd']"
4303,"['Nuts', 'Carrot', 'Semolina', 'Oats']"
4304,"['Cold Drink', 'Brown Bread', 'Popcorn']"
4305,"['Chips', 'Sugar', 'Namkeen', 'Carrot', 'Chocolate', 'Cold Drink']"
4306,"['Popcorn', 'Chocolate', 'Panner']"
4307,"['Milk', 'Namkeen', 'Chocolate', 'Butter', 'Popcorn']"
4308,"['Dal', 'Namkeen', 'Chocolate', 'Popcorn', 'Butter', 'Cold Drink']"
4309,"['Cold Drink', 'Semolina', 'Chips', 'Namkeen', 'Chocolate', 'Popcorn', 'Rusk', 'Apple']"
4310,"['Bread', 'Popcorn', 'Chocolate']"
4311,"['Cold Drink', 'Oats', 'Namkeen', 'Juice', 'Chocolate', 'Soap', 'Popcorn']"
4312,"['Salt', 'Chips', 'Namkeen', 'Chocolate', 'Popcorn', 'Bread']"
4313,"['Biscuit', 'Apple', 'Namkeen', 'Chocolate']"
4314,"['Sugar', 'Popcorn', 'Namkeen', 'Coffee']"
4315,"['Popcorn', 'Rice', 'Onion']"
4316,"['Chips', 'Oil', 'Soap', 'Onion']"
4317,"['Shampoo', 'Tomato', 'Oil', 'Dal', 'Soap', 'Onion', 'Bread', 'Rice']"
4318,"['Tomato', 'Poha', 'Chips', 'Bread', 'Tea', 'Cold Drink', 'Panner']"
4319,"['Chips', 'Bread', 'Oil']"
4320,"['Toothpaste', 'Semolina', 'Oats', 'Chips', 'Bread', 'Tea', 'Biscuits', 'Cold Drink']"
4321,"['Oats', 'Chips', 'Juice', 'Tea', 'Bread']"
4322,"['Toothpaste', 'Chips', 'Nuts', 'Biscuits', 'Bread']"
4323,"['Chips', 'Bread', 'Soap']"
4324,"['Cold Drink', 'Chips', 'Curd', 'Popcorn', 'Tea', 'Bread']"
4325,"['Waterbottle', 'Bread', 'Butter', 'Tea', 'Cold Drink']"
4326,"['Tea', 'Cold Drink', 'Spices']"
4327,"['Cold Drink', 'Chips', 'Juice', 'Butter', 'Tea', 'Biscuits', 'Bread', 'Panner']"
4328,"['Poha', 'Chips', 'Bread', 'Ghee', 'Chocolate', 'Tea', 'Cold Drink']"
4329,"['Carrot', 'Biscuits', 'Bread', 'Popcorn']"
4330,"['Semolina', 'Oats', 'Chips', 'Tea', 'Bread']"
4331,"['Shampoo', 'Chips', 'Bread', 'Soap', 'Biscuits', 'Cold Drink', 'Apple']"
4332,"['Chips', 'Tea', 'Cold Drink']"
4333,"['Wheat Flour', 'Bread', 'Cold Drink', 'Poha']"
4334,"['Chips', 'Ghee', 'Tea', 'Biscuits', 'Rice']"
4335,"['Chips', 'Biscuits', 'Cheese']"
4336,"['Banana', 'Chips', 'Bread', 'Popcorn', 'Tea', 'Biscuits', 'Cold Drink', 'Apple']"
4337,"['Cold Drink', 'Coffee', 'Chips', 'Spices', 'Tea', 'Biscuits', 'Bread', 'Rusk']"
4338,"['Tomatosauce', 'Tea', 'Bread']"
4339,"['Banana', 'Oats', 'Chips', 'Nuts', 'Milk', 'Curd', 'Ghee', 'Chocolate']"
4340,"['Banana', 'Oats', 'Cheese', 'Nuts', 'Curd', 'Onion']"
4341,"['Banana', 'Toothpaste', 'Nuts', 'Milk', 'Curd', 'Rice', 'Apple']"
4342,"['Ghee', 'Milk', 'Apple']"
4343,"['Cold Drink', 'Chips', 'Namkeen', 'Juice', 'Onion', 'Popcorn']"
4344,"['Tomato', 'Chips', 'Namkeen', 'Carrot', 'Chocolate', 'Cold Drink', 'Cookies']"
4345,"['Chips', 'Waterbottle', 'Namkeen', 'Brown Bread', 'Popcorn']"
4346,"['Shampoo', 'Chips', 'Namkeen', 'Chocolate', 'Tea', 'Popcorn', 'Rusk']"
4347,"['Cold Drink', 'Chips', 'Cheese', 'Facewash', 'Nuts', 'Namkeen', 'Chocolate', 'Popcorn']"
4348,"['Shampoo', 'Tea', 'Popcorn', 'Chocolate']"
4349,"['Chips', 'Salt', 'Chocolate', 'Curd']"
4350,"['Banana', 'Oats', 'Potato', 'Milk', 'Rice', 'Bread', 'Apple']"
4351,"['Oats', 'Dal', 'Nuts', 'Sugar', 'Milk', 'Curd', 'Popcorn', 'Apple']"
4352,"['Banana', 'Shampoo', 'Toothpaste', 'Nuts', 'Milk', 'Ghee', 'Apple']"
4353,"['Cheese', 'Nuts', 'Rice', 'Curd']"
4354,"['Banana', 'Oats', 'Nuts', 'Milk', 'Curd', 'Ghee', 'Biscuit', 'Onion']"
4355,"['Nuts', 'Sugar', 'Milk', 'Curd', 'Carrot', 'Popcorn', 'Apple']"
4356,"['Banana', 'Tomatosauce', 'Toothpaste', 'Oats', 'Nuts', 'Milk', 'Curd', 'Bread']"
4357,"['Salt', 'Oats', 'Nuts', 'Facewash', 'Milk', 'Wheat Flour', 'Apple']"
4358,"['Banana', 'Tomatosauce', 'Spices', 'Nuts', 'Milk', 'Curd', 'Poha']"
4359,"['Banana', 'Nuts', 'Namkeen', 'Cookies']"
4360,"['Milk', 'Oil', 'Soap']"
4361,"['Cheese', 'Oil', 'Dal', 'Curd']"
4362,"['Oil', 'Cold Drink', 'Milk', 'Carrot', 'Soap', 'Bread', 'Rice']"
4363,"['Shampoo', 'Bread', 'Rice', 'Butter']"
4364,"['Shampoo', 'Popcorn', 'Rice']"
4365,"['Milk', 'Rice', 'Dal']"
4366,"['Oil', 'Oats', 'Spices', 'Curd', 'Soap', 'Bread', 'Rice']"
4367,"['Shampoo', 'Carrot', 'Rice']"
