antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,SemanticSimilarity
"frozenset({'Potato', 'Onion'})",frozenset({'Oil'}),0.0618,0.267,0.0336,0.5436893203883495,2.0362895894694737,1.0,0.017099399999999997,1.6063617021276595,0.5424330785394523,0.1138211382113821,0.37747519834699794,0.33476600850878147,0.337
"frozenset({'Potato', 'Oil'})",frozenset({'Onion'}),0.0654,0.2184,0.0336,0.5137614678899082,2.3523876734885905,1.0,0.019316639999999996,1.6074415094339618,0.6151294671517226,0.1342925659472422,0.37789338266364914,0.333803810868031,0.463
"frozenset({'Onion', 'Oil'})",frozenset({'Potato'}),0.0988,0.1416,0.0336,0.340080971659919,2.401701777259315,1.0,0.019609919999999996,1.3007656441717792,0.6476127068670343,0.16247582205029013,0.23122200799151793,0.28868455362656964,0.463
frozenset({'Potato'}),"frozenset({'Onion', 'Oil'})",0.1416,0.0988,0.0336,0.23728813559322032,2.4017017772593148,1.0,0.019609919999999996,1.1815733333333334,0.6799028092131538,0.16247582205029013,0.1536708117989573,0.28868455362656964,0.463
frozenset({'Onion'}),"frozenset({'Potato', 'Oil'})",0.2184,0.0654,0.0336,0.15384615384615383,2.3523876734885905,1.0,0.019316639999999996,1.1045272727272728,0.7355424769703172,0.1342925659472422,0.09463530263872655,0.333803810868031,0.463
frozenset({'Oil'}),"frozenset({'Potato', 'Onion'})",0.267,0.0618,0.0336,0.12584269662921346,2.0362895894694737,1.0,0.017099399999999997,1.0732622107969152,0.6942847398167997,0.1138211382113821,0.06826124134429062,0.33476600850878147,0.337
"frozenset({'Potato', 'Onion'})",frozenset({'Milk'}),0.0618,0.3692,0.0328,0.5307443365695793,1.4375523742404641,1.0,0.009983440000000003,1.344256551724138,0.3244224799954246,0.08237066800602713,0.2560943826404238,0.30979253664882,0.401
"frozenset({'Potato', 'Milk'})",frozenset({'Onion'}),0.071,0.2184,0.0328,0.4619718309859156,2.1152556363823973,1.0,0.017293600000000003,1.4527120418848167,0.5675391845414687,0.1278254091971941,0.31163233237706706,0.3060774905845329,0.463
"frozenset({'Milk', 'Onion'})",frozenset({'Potato'}),0.076,0.1416,0.0328,0.4315789473684211,3.0478739220933693,1.0,0.022038400000000003,1.5101481481481482,0.7271671418012882,0.17748917748917747,0.337813312404964,0.3316086827237586,0.401
frozenset({'Potato'}),"frozenset({'Milk', 'Onion'})",0.1416,0.076,0.0328,0.23163841807909605,3.0478739220933693,1.0,0.022038400000000003,1.2025588235294118,0.7827381628895507,0.17748917748917747,0.1684398464059481,0.3316086827237586,0.401
frozenset({'Onion'}),"frozenset({'Potato', 'Milk'})",0.2184,0.071,0.0328,0.15018315018315018,2.115255636382397,1.0,0.017293600000000003,1.093176724137931,0.6745699877674315,0.1278254091971941,0.08523482258681397,0.3060774905845329,0.463
frozenset({'Milk'}),"frozenset({'Potato', 'Onion'})",0.3692,0.0618,0.0328,0.08884073672806068,1.4375523742404641,1.0,0.009983440000000003,1.029677288941736,0.4825192941212863,0.08237066800602713,0.028821932133938053,0.30979253664882,0.401
"frozenset({'Potato', 'Onion'})",frozenset({'Bread'}),0.0618,0.395,0.0316,0.511326860841424,1.2944983818770226,1.0,0.007189000000000001,1.238046357615894,0.24248561074397784,0.07431796801505175,0.19227580304367597,0.29566343042071197,0.407
"frozenset({'Potato', 'Bread'})",frozenset({'Onion'}),0.0702,0.2184,0.0316,0.4501424501424502,2.0610918046815483,1.0,0.016268320000000003,1.4214590673575132,0.5536892376474049,0.12295719844357977,0.2964975052999619,0.29741554741554743,0.463
"frozenset({'Onion', 'Bread'})",frozenset({'Potato'}),0.0778,0.1416,0.0316,0.4061696658097687,2.868429843289327,1.0,0.020583520000000004,1.445530735930736,0.70632966296885,0.16826411075612357,0.30821256501603994,0.3146667538088392,0.463
frozenset({'Potato'}),"frozenset({'Onion', 'Bread'})",0.1416,0.0778,0.0316,0.22316384180790963,2.868429843289327,1.0,0.020583520000000004,1.187122909090909,0.7588271379192375,0.16826411075612357,0.15762724117101454,0.3146667538088392,0.463
frozenset({'Onion'}),"frozenset({'Potato', 'Bread'})",0.2184,0.0702,0.0316,0.1446886446886447,2.0610918046815483,1.0,0.016268320000000003,1.0870895074946467,0.6586748377233329,0.12295719844357977,0.08011254537389192,0.29741554741554743,0.463
frozenset({'Bread'}),"frozenset({'Potato', 'Onion'})",0.395,0.0618,0.0316,0.08,1.2944983818770226,1.0,0.007189000000000001,1.019782608695652,0.37603305785123975,0.07431796801505175,0.019398848859518227,0.29566343042071197,0.407
frozenset({'Milk'}),frozenset({'Poha'}),0.3692,0.0544,0.0232,0.0628385698808234,1.1551207698680772,1.0,0.00311552,1.0090043930635837,0.21288784903680058,0.057942057942057944,0.008924037522021363,0.24465457905805876,0.279
frozenset({'Poha'}),frozenset({'Milk'}),0.0544,0.3692,0.0232,0.4264705882352941,1.1551207698680772,1.0,0.00311552,1.0998564102564103,0.14201528677285724,0.057942057942057944,0.09079040620687084,0.24465457905805876,0.279
frozenset({'Coffee'}),frozenset({'Bread'}),0.053,0.395,0.0224,0.4226415094339623,1.069978504896107,1.0,0.001465000000000001,1.047875816993464,0.06906207572786247,0.05263157894736842,0.045688445345392174,0.23967518509672797,0.436
frozenset({'Bread'}),frozenset({'Coffee'}),0.395,0.053,0.0224,0.05670886075949367,1.069978504896107,1.0,0.001465000000000001,1.0039318303811058,0.10810212514757978,0.05263157894736842,0.003916431636212958,0.23967518509672797,0.436
frozenset({'Rusk'}),frozenset({'Bread'}),0.0594,0.395,0.0262,0.44107744107744107,1.1166517495631418,1.0,0.002737,1.0824397590361445,0.11106277785983609,0.061186361513311534,0.07616105963213397,0.25370327750074584,0.198
frozenset({'Bread'}),frozenset({'Rusk'}),0.395,0.0594,0.0262,0.06632911392405064,1.116651749563142,1.0,0.002737,1.00742136659436,0.1726704939751435,0.061186361513311534,0.0073666956453865996,0.25370327750074584,0.198
frozenset({'Rusk'}),frozenset({'Milk'}),0.0594,0.3692,0.0222,0.37373737373737376,1.012289744684111,1.0,0.00026952000000000226,1.0072451612903226,0.012907230002701086,0.05462598425196851,0.00719304650820194,0.21693369228580497,0.278
frozenset({'Milk'}),frozenset({'Rusk'}),0.3692,0.0594,0.0222,0.06013001083423619,1.012289744684111,1.0,0.00026952000000000226,1.0007767146974063,0.01924625957599975,0.05462598425196851,0.0007761118799023924,0.21693369228580497,0.278
frozenset({'Milk'}),frozenset({'Oil'}),0.3692,0.267,0.0998,0.2703141928494041,1.0124127073011389,1.0,0.0012236000000000052,1.0045419450631032,0.01943646328802191,0.18605518269947802,0.004521409071492628,0.32204848219249227,0.513
frozenset({'Oil'}),frozenset({'Milk'}),0.267,0.3692,0.0998,0.3737827715355805,1.012412707301139,1.0,0.0012236000000000052,1.0073181818181818,0.01672649528251599,0.18605518269947802,0.007265015116646337,0.32204848219249227,0.513
"frozenset({'Milk', 'Bread'})",frozenset({'Oil'}),0.1778,0.267,0.0484,0.2722159730033745,1.0195354794133877,1.0,0.0009273999999999949,1.0071669242658423,0.023304739752850016,0.1220988900100908,0.007115924970497282,0.22674469062153746,0.513
"frozenset({'Milk', 'Oil'})",frozenset({'Bread'}),0.0998,0.395,0.0484,0.4849699398797595,1.2277719996955936,1.0,0.008978999999999994,1.1746887159533075,0.20608368021064175,0.10842293906810035,0.14871064442935453,0.30375079272468986,0.449
"frozenset({'Bread', 'Oil'})",frozenset({'Milk'}),0.1032,0.3692,0.0484,0.4689922480620155,1.2702931962676478,1.0,0.010298559999999998,1.1879299270072992,0.23726601838677094,0.11415094339622642,0.15819950548829348,0.3000432529584184,0.449
frozenset({'Milk'}),"frozenset({'Bread', 'Oil'})",0.3692,0.1032,0.0484,0.13109425785482123,1.2702931962676476,1.0,0.010298559999999998,1.0321027431421446,0.3373179538510719,0.11415094339622642,0.031104212594582105,0.3000432529584184,0.449
frozenset({'Bread'}),"frozenset({'Milk', 'Oil'})",0.395,0.0998,0.0484,0.12253164556962025,1.2277719996955936,1.0,0.008978999999999994,1.0259059434506637,0.3066388907861483,0.10842293906810035,0.02525177246125333,0.30375079272468986,0.449
frozenset({'Oil'}),"frozenset({'Milk', 'Bread'})",0.267,0.1778,0.0484,0.18127340823970037,1.0195354794133877,1.0,0.0009273999999999949,1.0042424519670632,0.026140732639554274,0.1220988900100908,0.004224529603138353,0.22674469062153746,0.513
frozenset({'Cookies'}),frozenset({'Milk'}),0.0532,0.3692,0.0206,0.38721804511278196,1.0488029390920421,1.0,0.0009585600000000041,1.0294036809815952,0.04914664008761265,0.051269288203086114,0.02856380011538045,0.22150718073623932,0.367
frozenset({'Milk'}),frozenset({'Cookies'}),0.3692,0.0532,0.0206,0.055796316359696646,1.0488029390920424,1.0,0.0009585600000000041,1.0027497418244407,0.0737667070940895,0.051269288203086114,0.0027422014783445806,0.22150718073623932,0.367
frozenset({'Rice'}),frozenset({'Tomato'}),0.1804,0.1292,0.0434,0.24057649667405764,1.862047187879703,1.0,0.02009232,1.1466592700729927,0.5648568594773667,0.16303531179564237,0.12790135125638222,0.28824490468377806,0.437
frozenset({'Tomato'}),frozenset({'Rice'}),0.1292,0.1804,0.0434,0.33591331269349844,1.8620471878797031,1.0,0.02009232,1.2341762237762237,0.5316452480795243,0.16303531179564237,0.18974293886468818,0.28824490468377806,0.437
frozenset({'Dal'}),frozenset({'Tomato'}),0.1722,0.1292,0.0422,0.2450638792102207,1.8967792508531012,1.0,0.019951760000000002,1.1534750769230768,0.5711410018446658,0.16280864197530864,0.13305452366814502,0.28584463310356234,0.337
frozenset({'Tomato'}),frozenset({'Dal'}),0.1292,0.1722,0.0422,0.326625386996904,1.8967792508531012,1.0,0.019951760000000002,1.2293305747126437,0.5429381273851794,0.16280864197530864,0.1865491507573134,0.28584463310356234,0.337
frozenset({'Tomato'}),frozenset({'Oil'}),0.1292,0.267,0.0518,0.4009287925696594,1.5016059646803723,1.0,0.017303599999999995,1.2235607235142119,0.38360855770134583,0.15040650406504066,0.1827132231509678,0.29746814160318175,0.309
frozenset({'Oil'}),frozenset({'Tomato'}),0.267,0.1292,0.0518,0.1940074906367041,1.5016059646803723,1.0,0.017303599999999995,1.080407063197026,0.455724873187356,0.15040650406504066,0.07442293366640343,0.29746814160318175,0.309
frozenset({'Onion'}),frozenset({'Tomato'}),0.2184,0.1292,0.0498,0.228021978021978,1.7648759908821825,1.0,0.021582719999999993,1.128011387900356,0.5544881676141618,0.1672263263935527,0.113484127264559,0.3067354472153233,0.433
frozenset({'Tomato'}),frozenset({'Onion'}),0.1292,0.2184,0.0498,0.3854489164086687,1.7648759908821825,1.0,0.021582719999999993,1.271822670025189,0.49768942559396967,0.1672263263935527,0.2137268633683069,0.3067354472153233,0.433
"frozenset({'Rice', 'Tomato'})",frozenset({'Oil'}),0.0434,0.267,0.021,0.4838709677419355,1.812250815512867,1.0,0.0094122,1.4201875,0.46853439264060215,0.07256392536281964,0.2958676231131453,0.28126132656759695,0.418
"frozenset({'Rice', 'Oil'})",frozenset({'Tomato'}),0.0748,0.1292,0.021,0.2807486631016043,2.1729772685882685,1.0,0.01133584,1.210703345724907,0.5834434768286908,0.11475409836065573,0.17403383452182392,0.22164368139600338,0.437
"frozenset({'Tomato', 'Oil'})",frozenset({'Rice'}),0.0518,0.1804,0.021,0.40540540540540543,2.2472583448193206,1.0,0.01165528,1.378418181818182,0.5853336145679533,0.09943181818181818,0.2745307533008851,0.2609066938335231,0.437
frozenset({'Rice'}),"frozenset({'Tomato', 'Oil'})",0.1804,0.0518,0.021,0.1164079822616408,2.2472583448193206,1.0,0.01165528,1.0731196988707654,0.6771758581421832,0.09943181818181818,0.06813750502176841,0.2609066938335231,0.437
frozenset({'Tomato'}),"frozenset({'Rice', 'Oil'})",0.1292,0.0748,0.021,0.16253869969040247,2.172977268588268,1.0,0.01133584,1.1047674676524954,0.6198919439158299,0.11475409836065573,0.09483214406658286,0.22164368139600338,0.437
frozenset({'Oil'}),"frozenset({'Rice', 'Tomato'})",0.267,0.0434,0.021,0.07865168539325842,1.812250815512867,1.0,0.0094122,1.038260975609756,0.6114597544338336,0.07256392536281964,0.03685101964589005,0.28126132656759695,0.418
"frozenset({'Rice', 'Dal'})",frozenset({'Tomato'}),0.066,0.1292,0.0212,0.32121212121212117,2.4861619288863865,1.0,0.0126728,1.282875,0.640014544866874,0.1218390804597701,0.22050082821786995,0.24264940425931136,0.437
"frozenset({'Rice', 'Tomato'})",frozenset({'Dal'}),0.0434,0.1722,0.0212,0.48847926267281105,2.836697228065105,1.0,0.013726519999999999,1.6183117117117116,0.6768527686499749,0.10905349794238683,0.3820720737772542,0.3057959611854183,0.348
"frozenset({'Dal', 'Tomato'})",frozenset({'Rice'}),0.0422,0.1804,0.0212,0.5023696682464455,2.784754258572314,1.0,0.01358712,1.6470057142857142,0.6691395769392908,0.10526315789473684,0.3928375649663805,0.3099431489790986,0.348
frozenset({'Rice'}),"frozenset({'Dal', 'Tomato'})",0.1804,0.0422,0.0212,0.11751662971175166,2.784754258572314,1.0,0.01358712,1.0853462311557789,0.7819691151689273,0.10526315789473684,0.0786350278886528,0.3099431489790986,0.348
frozenset({'Dal'}),"frozenset({'Rice', 'Tomato'})",0.1722,0.0434,0.0212,0.12311265969802555,2.836697228065105,1.0,0.013726519999999999,1.0909041059602649,0.782166415185511,0.10905349794238683,0.08332914457247077,0.3057959611854183,0.348
frozenset({'Tomato'}),"frozenset({'Rice', 'Dal'})",0.1292,0.066,0.0212,0.16408668730650153,2.4861619288863865,1.0,0.0126728,1.1173407407407407,0.6864648425650669,0.1218390804597701,0.10501786649518365,0.24264940425931136,0.437
"frozenset({'Onion', 'Tomato'})",frozenset({'Oil'}),0.0498,0.267,0.0256,0.5140562248995985,1.9253042131071103,1.0,0.0123034,1.5084049586776862,0.5057898994948432,0.0879120879120879,0.3370480557975422,0.30496818735616626,0.358
"frozenset({'Onion', 'Oil'})",frozenset({'Tomato'}),0.0988,0.1292,0.0256,0.2591093117408907,2.005490028954262,1.0,0.01283504,1.1753420765027323,0.556334609409676,0.1264822134387352,0.14918386741030165,0.22862586330078588,0.433
"frozenset({'Tomato', 'Oil'})",frozenset({'Onion'}),0.0518,0.2184,0.0256,0.4942084942084942,2.2628594057165485,1.0,0.01428688,1.5453007633587785,0.5885691309850243,0.1046606704824203,0.3528767837877357,0.30571230571230573,0.433
frozenset({'Onion'}),"frozenset({'Tomato', 'Oil'})",0.2184,0.0518,0.0256,0.11721611721611722,2.2628594057165485,1.0,0.01428688,1.0741020746887968,0.7140241171954964,0.1046606704824203,0.06898978824732885,0.30571230571230573,0.433
frozenset({'Tomato'}),"frozenset({'Onion', 'Oil'})",0.1292,0.0988,0.0256,0.1981424148606811,2.005490028954262,1.0,0.01283504,1.1238903474903474,0.5757564882866331,0.1264822134387352,0.110233482979007,0.22862586330078588,0.433
frozenset({'Oil'}),"frozenset({'Onion', 'Tomato'})",0.267,0.0498,0.0256,0.09588014981273409,1.9253042131071103,1.0,0.0123034,1.05096685998343,0.6556637960436562,0.0879120879120879,0.04849521133733328,0.30496818735616626,0.358
frozenset({'Ghee'}),frozenset({'Oil'}),0.1268,0.267,0.0514,0.4053627760252366,1.5182126442892756,1.0,0.0175444,1.2326843501326261,0.3908964032290551,0.15011682242990654,0.18876231381341965,0.2989360696605584,0.275
frozenset({'Oil'}),frozenset({'Ghee'}),0.267,0.1268,0.0514,0.19250936329588014,1.5182126442892756,1.0,0.0175444,1.0813747680890538,0.4656626729871909,0.15011682242990654,0.07525121770027503,0.2989360696605584,0.275
frozenset({'Rice'}),frozenset({'Ghee'}),0.1804,0.1268,0.0426,0.23614190687361417,1.8623178775521623,1.0,0.019725279999999998,1.1431442670537009,0.5649521007613927,0.1609977324263038,0.12521977424829842,0.2860520259920121,0.156
frozenset({'Ghee'}),frozenset({'Rice'}),0.1268,0.1804,0.0426,0.3359621451104101,1.8623178775521625,1.0,0.019725279999999998,1.2342669833729216,0.5302734101970196,0.1609977324263038,0.1898025196564301,0.2860520259920121,0.156
frozenset({'Onion'}),frozenset({'Ghee'}),0.2184,0.1268,0.047,0.2152014652014652,1.6971724384973597,1.0,0.01930688,1.1126422403733955,0.5255689366057623,0.15761234071093225,0.10123850801816903,0.2929319628846443,0.246
frozenset({'Ghee'}),frozenset({'Onion'}),0.1268,0.2184,0.047,0.37066246056782337,1.6971724384973597,1.0,0.01930688,1.241940852130326,0.4704359606631514,0.15761234071093225,0.19480867524030626,0.2929319628846443,0.246
frozenset({'Dal'}),frozenset({'Ghee'}),0.1722,0.1268,0.045,0.2613240418118467,2.060915156244848,1.0,0.02316504,1.1821150943396228,0.6218635741322381,0.17716535433070865,0.15405868278956336,0.3081068158586048,0.211
frozenset({'Ghee'}),frozenset({'Dal'}),0.1268,0.1722,0.045,0.3548895899053628,2.060915156244848,1.0,0.02316504,1.2831911980440098,0.5895312261413957,0.17716535433070865,0.22069290880087317,0.3081068158586048,0.211
frozenset({'Ghee'}),frozenset({'Tomato'}),0.1268,0.1292,0.0406,0.32018927444794953,2.478245158265863,1.0,0.024217439999999996,1.2809447795823665,0.6831065849183908,0.1884865366759517,0.21932622237936325,0.3172153802580305,0.205
frozenset({'Tomato'}),frozenset({'Ghee'}),0.1292,0.1268,0.0406,0.3142414860681114,2.478245158265863,1.0,0.024217439999999996,1.2733345372460496,0.6849892856577157,0.1884865366759517,0.2146604283876677,0.3172153802580305,0.205
"frozenset({'Rice', 'Ghee'})",frozenset({'Oil'}),0.0426,0.267,0.0216,0.5070422535211268,1.899034657382497,1.0,0.0102258,1.4869428571428571,0.49448158206253046,0.07500000000000001,0.32747919989239666,0.29397056496281054,0.418
"frozenset({'Rice', 'Oil'})",frozenset({'Ghee'}),0.0748,0.1268,0.0216,0.2887700534759358,2.2773663523338787,1.0,0.01211536,1.2277323308270678,0.6062432947430786,0.12000000000000001,0.18549021240945468,0.22955852831525497,0.156
"frozenset({'Ghee', 'Oil'})",frozenset({'Rice'}),0.0514,0.1804,0.0216,0.42023346303501946,2.329453786225163,1.0,0.01232744,1.4136724832214767,0.6016390626342133,0.10275927687916271,0.2926225756893844,0.2699836938234964,0.156
frozenset({'Rice'}),"frozenset({'Ghee', 'Oil'})",0.1804,0.0514,0.0216,0.1197339246119734,2.329453786225163,1.0,0.01232744,1.0776287153652393,0.696333351408998,0.10275927687916271,0.07203660616906324,0.2699836938234964,0.156
frozenset({'Ghee'}),"frozenset({'Rice', 'Oil'})",0.1268,0.0748,0.0216,0.17034700315457416,2.2773663523338787,1.0,0.01211536,1.1151650190114069,0.6423457355660745,0.12000000000000001,0.10327172844203863,0.22955852831525497,0.156
frozenset({'Oil'}),"frozenset({'Rice', 'Ghee'})",0.267,0.0426,0.0216,0.08089887640449438,1.8990346573824972,1.0,0.0102258,1.0416699266503666,0.6458617553433379,0.07500000000000001,0.040003004391575496,0.29397056496281054,0.418
"frozenset({'Onion', 'Ghee'})",frozenset({'Oil'}),0.047,0.267,0.0234,0.4978723404255319,1.8646904135787712,1.0,0.010851,1.45978813559322,0.48658756423709204,0.0805230557467309,0.31496908652869293,0.29275639493186706,0.358
"frozenset({'Onion', 'Oil'})",frozenset({'Ghee'}),0.0988,0.1268,0.0234,0.2368421052631579,1.8678399468703306,1.0,0.01087216,1.144193103448276,0.5155595009123637,0.11572700296735906,0.12602165055331874,0.21069234600697329,0.246
"frozenset({'Ghee', 'Oil'})",frozenset({'Onion'}),0.0514,0.2184,0.0234,0.45525291828793774,2.0844913841022787,1.0,0.01217424,1.4347942857142855,0.5484573757818539,0.09496753246753245,0.3030359752916297,0.28119788771539744,0.246
frozenset({'Onion'}),"frozenset({'Ghee', 'Oil'})",0.2184,0.0514,0.0234,0.10714285714285714,2.0844913841022787,1.0,0.01217424,1.062432,0.6656431252132378,0.09496753246753245,0.05876329026234149,0.28119788771539744,0.246
