TransactionID,Customer_ID,Date,DayOfWeek,Month,Category,Product,Quantity,Price,CustomerType,TotalAmount,Year,WeekNumber
4963,C0275,2024-01-20,Saturday,January,Unknown,Biscuits,3,211.13,breakfast_shopping,633.39,2024,3
4963,C0275,2024-01-20,Saturday,January,Bakery,Bread,4,40.22,breakfast_shopping,160.88,2024,3
4964,C0136,2024-05-19,Sunday,May,Cooking Essentials,Oil,1,135.18,indian_cooking,135.18,2024,20
4964,C0136,2024-05-19,Sunday,May,Beverages,Coffee,4,315.01,indian_cooking,1260.04,2024,20
4964,C0136,2024-05-19,Sunday,May,Cooking Essentials,Spices,2,210.28,indian_cooking,420.56,2024,20
4964,C0136,2024-05-19,Sunday,May,Dairy,Ghee,3,229.85,indian_cooking,689.55,2024,20
4964,C0136,2024-05-19,Sunday,May,Fruit & Vegetables,Onion,5,248.4,indian_cooking,1242.0,2024,20
4964,C0136,2024-05-19,Sunday,May,Grains & Staples,Poha,1,323.53,indian_cooking,323.53,2024,20
4965,C0331,2024-10-11,Friday,October,Beverages,Tea,5,399.87,breakfast_shopping,1999.35,2024,41
4965,C0331,2024-10-11,Friday,October,Unknown,Biscuits,5,450.13,breakfast_shopping,2250.65,2024,41
4965,C0331,2024-10-11,Friday,October,Cooking Essentials,Spices,2,276.65,breakfast_shopping,553.3,2024,41
4965,C0331,2024-10-11,Friday,October,Personal Care,Toothpaste,1,258.02,breakfast_shopping,258.02,2024,41
4966,C0442,2024-02-24,Saturday,February,Beverages,Cold Drink,5,278.31,snack_lover,1391.55,2024,8
4966,C0442,2024-02-24,Saturday,February,Snacks,Chips,5,19.96,snack_lover,99.80000000000001,2024,8
4966,C0442,2024-02-24,Saturday,February,Snacks,Namkeen,2,458.99,snack_lover,917.98,2024,8
4966,C0442,2024-02-24,Saturday,February,Beverages,Juice,2,146.93,snack_lover,293.86,2024,8
4966,C0442,2024-02-24,Saturday,February,Fruit & Vegetables,Onion,1,461.94,snack_lover,461.94,2024,8
4966,C0442,2024-02-24,Saturday,February,Snacks,Popcorn,3,332.6,snack_lover,997.8000000000001,2024,8
4967,C0370,2024-02-11,Sunday,February,Snacks,Nuts,4,12.41,breakfast_shopping,49.64,2024,6
4967,C0370,2024-02-11,Sunday,February,Dairy,Milk,5,122.85,breakfast_shopping,614.25,2024,6
4967,C0370,2024-02-11,Sunday,February,Bakery,Biscuit,4,482.49,breakfast_shopping,1929.96,2024,6
4967,C0370,2024-02-11,Sunday,February,Snacks,Chocolate,5,145.18,breakfast_shopping,725.9000000000001,2024,6
4967,C0370,2024-02-11,Sunday,February,Dairy,Butter,1,388.45,breakfast_shopping,388.45,2024,6
4967,C0370,2024-02-11,Sunday,February,Beverages,Tea,4,17.88,breakfast_shopping,71.52,2024,6
4967,C0370,2024-02-11,Sunday,February,Unknown,Biscuits,5,245.94,breakfast_shopping,1229.7,2024,6
4967,C0370,2024-02-11,Sunday,February,Bakery,Bread,1,137.25,breakfast_shopping,137.25,2024,6
4968,C0005,2024-07-28,Sunday,July,Personal Care,Shampoo,3,416.65,health_concious,1249.9499999999998,2024,30
4968,C0005,2024-07-28,Sunday,July,Grains & Staples,Oats,4,474.73,health_concious,1898.92,2024,30
4968,C0005,2024-07-28,Sunday,July,Snacks,Nuts,3,165.8,health_concious,497.40000000000003,2024,30
4968,C0005,2024-07-28,Sunday,July,Beverages,Waterbottle,2,195.88,health_concious,391.76,2024,30
4968,C0005,2024-07-28,Sunday,July,Fruit & Vegetables,Apple,4,223.72,health_concious,894.88,2024,30
4969,C0131,2024-12-22,Sunday,December,Unknown,Biscuits,1,395.43,breakfast_shopping,395.43,2024,51
4969,C0131,2024-12-22,Sunday,December,Snacks,Popcorn,5,314.35,breakfast_shopping,1571.75,2024,51
4969,C0131,2024-12-22,Sunday,December,Dairy,Milk,5,35.29,breakfast_shopping,176.45,2024,51
4970,C0500,2024-08-22,Thursday,August,Fruit & Vegetables,Tomato,5,280.71,family_shopping,1403.55,2024,34
4970,C0500,2024-08-22,Thursday,August,Cooking Essentials,Oil,1,381.22,family_shopping,381.22,2024,34
4970,C0500,2024-08-22,Thursday,August,Snacks,Nuts,1,133.81,family_shopping,133.81,2024,34
4970,C0500,2024-08-22,Thursday,August,Dairy,Milk,1,395.01,family_shopping,395.01,2024,34
4970,C0500,2024-08-22,Thursday,August,Personal Care,Soap,5,171.8,family_shopping,859.0,2024,34
4970,C0500,2024-08-22,Thursday,August,Bakery,Rusk,2,339.65,family_shopping,679.3,2024,34
4970,C0500,2024-08-22,Thursday,August,Grains & Staples,Rice,5,155.9,family_shopping,779.5,2024,34
4971,C0135,2024-12-30,Monday,December,Fruit & Vegetables,Banana,5,136.75,health_concious,683.75,2024,1
4971,C0135,2024-12-30,Monday,December,Cooking Essentials,Salt,1,176.99,health_concious,176.99,2024,1
4971,C0135,2024-12-30,Monday,December,Grains & Staples,Oats,4,211.66,health_concious,846.64,2024,1
4971,C0135,2024-12-30,Monday,December,Snacks,Nuts,1,379.69,health_concious,379.69,2024,1
4971,C0135,2024-12-30,Monday,December,Dairy,Curd,4,420.0,health_concious,1680.0,2024,1
4972,C0186,2024-10-18,Friday,October,Cooking Essentials,Salt,5,448.49,daily_essentials,2242.45,2024,42
4972,C0186,2024-10-18,Friday,October,Fruit & Vegetables,Tomato,2,484.58,daily_essentials,969.16,2024,42
4972,C0186,2024-10-18,Friday,October,Fruit & Vegetables,Potato,5,464.64,daily_essentials,2323.2,2024,42
4972,C0186,2024-10-18,Friday,October,Dairy,Milk,4,138.76,daily_essentials,555.04,2024,42
4972,C0186,2024-10-18,Friday,October,Bakery,Biscuit,2,306.38,daily_essentials,612.76,2024,42
4972,C0186,2024-10-18,Friday,October,Bakery,Bread,2,81.72,daily_essentials,163.44,2024,42
4973,C0355,2024-03-05,Tuesday,March,Fruit & Vegetables,Tomato,3,150.55,breakfast_shopping,451.65000000000003,2024,10
4973,C0355,2024-03-05,Tuesday,March,Dairy,Milk,5,41.36,breakfast_shopping,206.8,2024,10
4973,C0355,2024-03-05,Tuesday,March,Dairy,Butter,5,300.24,breakfast_shopping,1501.2,2024,10
4973,C0355,2024-03-05,Tuesday,March,Beverages,Tea,4,344.08,breakfast_shopping,1376.32,2024,10
4973,C0355,2024-03-05,Tuesday,March,Bakery,Bread,3,82.16,breakfast_shopping,246.48,2024,10
4973,C0355,2024-03-05,Tuesday,March,Dairy,Panner,5,202.99,breakfast_shopping,1014.95,2024,10
4974,C0019,2024-08-17,Saturday,August,Snacks,Nuts,1,338.57,breakfast_shopping,338.57,2024,33
4974,C0019,2024-08-17,Saturday,August,Dairy,Milk,1,397.41,breakfast_shopping,397.41,2024,33
4974,C0019,2024-08-17,Saturday,August,Grains & Staples,Wheat Flour,5,430.32,breakfast_shopping,2151.6,2024,33
4974,C0019,2024-08-17,Saturday,August,Beverages,Tea,3,236.25,breakfast_shopping,708.75,2024,33
4974,C0019,2024-08-17,Saturday,August,Unknown,Biscuits,3,230.65,breakfast_shopping,691.95,2024,33
4974,C0019,2024-08-17,Saturday,August,Bakery,Bread,5,204.35,breakfast_shopping,1021.75,2024,33
4975,C0033,2024-09-16,Monday,September,Grains & Staples,Dal,1,291.02,snack_lover,291.02,2024,38
4975,C0033,2024-09-16,Monday,September,Snacks,Chips,4,71.34,snack_lover,285.36,2024,38
4975,C0033,2024-09-16,Monday,September,Dairy,Cheese,5,217.03,snack_lover,1085.15,2024,38
4975,C0033,2024-09-16,Monday,September,Snacks,Namkeen,4,34.52,snack_lover,138.08,2024,38
4975,C0033,2024-09-16,Monday,September,Beverages,Juice,3,413.78,snack_lover,1241.34,2024,38
4975,C0033,2024-09-16,Monday,September,Snacks,Chocolate,1,363.51,snack_lover,363.51,2024,38
4975,C0033,2024-09-16,Monday,September,Snacks,Popcorn,5,336.01,snack_lover,1680.05,2024,38
4975,C0033,2024-09-16,Monday,September,Beverages,Cold Drink,5,479.72,snack_lover,2398.6000000000004,2024,38
4976,C0432,2024-09-11,Wednesday,September,Cooking Essentials,Tomatosauce,3,57.33,student_budget,171.99,2024,37
4976,C0432,2024-09-11,Wednesday,September,Snacks,Chips,5,255.73,student_budget,1278.6499999999999,2024,37
4976,C0432,2024-09-11,Wednesday,September,Dairy,Butter,4,96.01,student_budget,384.04,2024,37
4976,C0432,2024-09-11,Wednesday,September,Unknown,Biscuits,3,114.12,student_budget,342.36,2024,37
4976,C0432,2024-09-11,Wednesday,September,Bakery,Bread,4,261.91,student_budget,1047.64,2024,37
4977,C0405,2024-02-16,Friday,February,Personal Care,Shampoo,2,475.98,daily_essentials,951.96,2024,7
4977,C0405,2024-02-16,Friday,February,Personal Care,Toothpaste,3,79.6,daily_essentials,238.79999999999998,2024,7
4977,C0405,2024-02-16,Friday,February,Cooking Essentials,Oil,3,228.42,daily_essentials,685.26,2024,7
4977,C0405,2024-02-16,Friday,February,Fruit & Vegetables,Potato,4,302.48,daily_essentials,1209.92,2024,7
4977,C0405,2024-02-16,Friday,February,Dairy,Milk,4,279.53,daily_essentials,1118.12,2024,7
4977,C0405,2024-02-16,Friday,February,Grains & Staples,Wheat Flour,2,107.16,daily_essentials,214.32,2024,7
4977,C0405,2024-02-16,Friday,February,Fruit & Vegetables,Onion,3,156.95,daily_essentials,470.84999999999997,2024,7
4977,C0405,2024-02-16,Friday,February,Bakery,Bread,5,346.59,daily_essentials,1732.9499999999998,2024,7
4978,C0325,2024-05-11,Saturday,May,Grains & Staples,Semolina,4,311.83,breakfast_shopping,1247.32,2024,19
4978,C0325,2024-05-11,Saturday,May,Fruit & Vegetables,Carrot,5,413.06,breakfast_shopping,2065.3,2024,19
4978,C0325,2024-05-11,Saturday,May,Snacks,Chocolate,4,177.52,breakfast_shopping,710.08,2024,19
4978,C0325,2024-05-11,Saturday,May,Dairy,Butter,2,428.36,breakfast_shopping,856.72,2024,19
4978,C0325,2024-05-11,Saturday,May,Beverages,Tea,3,207.15,breakfast_shopping,621.45,2024,19
4978,C0325,2024-05-11,Saturday,May,Unknown,Biscuits,3,105.9,breakfast_shopping,317.70000000000005,2024,19
4978,C0325,2024-05-11,Saturday,May,Bakery,Bread,3,97.91,breakfast_shopping,293.73,2024,19
4979,C0422,2024-10-07,Monday,October,Personal Care,Toothpaste,1,389.58,daily_essentials,389.58,2024,41
4979,C0422,2024-10-07,Monday,October,Cooking Essentials,Oil,2,272.21,daily_essentials,544.42,2024,41
4979,C0422,2024-10-07,Monday,October,Fruit & Vegetables,Potato,4,233.08,daily_essentials,932.32,2024,41
4979,C0422,2024-10-07,Monday,October,Dairy,Milk,2,373.24,daily_essentials,746.48,2024,41
4979,C0422,2024-10-07,Monday,October,Dairy,Curd,4,313.6,daily_essentials,1254.4,2024,41
4979,C0422,2024-10-07,Monday,October,Beverages,Juice,4,395.62,daily_essentials,1582.48,2024,41
4979,C0422,2024-10-07,Monday,October,Fruit & Vegetables,Onion,3,44.52,daily_essentials,133.56,2024,41
4979,C0422,2024-10-07,Monday,October,Bakery,Bread,1,419.51,daily_essentials,419.51,2024,41
4980,C0026,2024-02-06,Tuesday,February,Fruit & Vegetables,Banana,5,470.44,indian_cooking,2352.2,2024,6
4980,C0026,2024-02-06,Tuesday,February,Fruit & Vegetables,Apple,1,333.74,indian_cooking,333.74,2024,6
4980,C0026,2024-02-06,Tuesday,February,Grains & Staples,Dal,2,427.02,indian_cooking,854.04,2024,6
4980,C0026,2024-02-06,Tuesday,February,Fruit & Vegetables,Onion,1,259.44,indian_cooking,259.44,2024,6
4981,C0356,2024-09-05,Thursday,September,Unknown,Biscuits,2,252.84,breakfast_shopping,505.68,2024,36
4981,C0356,2024-09-05,Thursday,September,Bakery,Bread,5,478.74,breakfast_shopping,2393.7,2024,36
4981,C0356,2024-09-05,Thursday,September,Fruit & Vegetables,Carrot,5,166.75,breakfast_shopping,833.75,2024,36
4982,C0034,2024-11-08,Friday,November,Cooking Essentials,Salt,1,197.34,daily_essentials,197.34,2024,45
4982,C0034,2024-11-08,Friday,November,Fruit & Vegetables,Tomato,5,249.42,daily_essentials,1247.1,2024,45
4982,C0034,2024-11-08,Friday,November,Cooking Essentials,Oil,4,223.63,daily_essentials,894.52,2024,45
4982,C0034,2024-11-08,Friday,November,Fruit & Vegetables,Onion,5,240.29,daily_essentials,1201.45,2024,45
4982,C0034,2024-11-08,Friday,November,Beverages,Tea,5,433.57,daily_essentials,2167.85,2024,45
4982,C0034,2024-11-08,Friday,November,Bakery,Bread,5,441.33,daily_essentials,2206.65,2024,45
4983,C0109,2024-03-16,Saturday,March,Fruit & Vegetables,Tomato,1,14.67,indian_cooking,14.67,2024,11
4983,C0109,2024-03-16,Saturday,March,Cooking Essentials,Oil,3,351.95,indian_cooking,1055.85,2024,11
4983,C0109,2024-03-16,Saturday,March,Grains & Staples,Dal,5,369.04,indian_cooking,1845.2,2024,11
4983,C0109,2024-03-16,Saturday,March,Cooking Essentials,Spices,4,302.35,indian_cooking,1209.4,2024,11
4983,C0109,2024-03-16,Saturday,March,Fruit & Vegetables,Onion,2,341.61,indian_cooking,683.22,2024,11
4983,C0109,2024-03-16,Saturday,March,Beverages,Tea,3,50.68,indian_cooking,152.04,2024,11
4983,C0109,2024-03-16,Saturday,March,Grains & Staples,Rice,5,289.97,indian_cooking,1449.8500000000001,2024,11
4983,C0109,2024-03-16,Saturday,March,Dairy,Panner,2,461.32,indian_cooking,922.64,2024,11
4984,C0455,2024-11-03,Sunday,November,Fruit & Vegetables,Banana,2,194.16,health_concious,388.32,2024,44
4984,C0455,2024-11-03,Sunday,November,Snacks,Nuts,2,209.39,health_concious,418.78,2024,44
4984,C0455,2024-11-03,Sunday,November,Personal Care,Facewash,3,474.23,health_concious,1422.69,2024,44
4984,C0455,2024-11-03,Sunday,November,Dairy,Milk,4,431.24,health_concious,1724.96,2024,44
4984,C0455,2024-11-03,Sunday,November,Dairy,Curd,4,425.01,health_concious,1700.04,2024,44
4984,C0455,2024-11-03,Sunday,November,Beverages,Tea,1,497.61,health_concious,497.61,2024,44
4984,C0455,2024-11-03,Sunday,November,Bakery,Bread,4,350.65,health_concious,1402.6,2024,44
4985,C0275,2024-10-28,Monday,October,Cooking Essentials,Tomatosauce,2,436.03,breakfast_shopping,872.06,2024,44
4985,C0275,2024-10-28,Monday,October,Cooking Essentials,Salt,2,374.66,breakfast_shopping,749.32,2024,44
4985,C0275,2024-10-28,Monday,October,Dairy,Milk,4,257.08,breakfast_shopping,1028.32,2024,44
4985,C0275,2024-10-28,Monday,October,Dairy,Butter,2,306.32,breakfast_shopping,612.64,2024,44
4985,C0275,2024-10-28,Monday,October,Beverages,Tea,2,339.93,breakfast_shopping,679.86,2024,44
4985,C0275,2024-10-28,Monday,October,Bakery,Bread,1,402.85,breakfast_shopping,402.85,2024,44
4985,C0275,2024-10-28,Monday,October,Bakery,Rusk,3,161.19,breakfast_shopping,483.57,2024,44
4986,C0475,2024-08-18,Sunday,August,Cooking Essentials,Salt,4,99.3,daily_essentials,397.2,2024,33
4986,C0475,2024-08-18,Sunday,August,Cooking Essentials,Oil,1,148.7,daily_essentials,148.7,2024,33
4986,C0475,2024-08-18,Sunday,August,Beverages,Coffee,3,390.98,daily_essentials,1172.94,2024,33
4986,C0475,2024-08-18,Sunday,August,Fruit & Vegetables,Potato,1,316.05,daily_essentials,316.05,2024,33
4986,C0475,2024-08-18,Sunday,August,Dairy,Curd,3,340.28,daily_essentials,1020.8399999999999,2024,33
4986,C0475,2024-08-18,Sunday,August,Fruit & Vegetables,Onion,2,268.69,daily_essentials,537.38,2024,33
4986,C0475,2024-08-18,Sunday,August,Bakery,Bread,2,296.93,daily_essentials,593.86,2024,33
4986,C0475,2024-08-18,Sunday,August,Bakery,Cookies,1,288.14,daily_essentials,288.14,2024,33
4987,C0284,2024-01-01,Monday,January,Beverages,Tea,2,492.71,student_budget,985.42,2024,1
4987,C0284,2024-01-01,Monday,January,Unknown,Biscuits,5,411.89,student_budget,2059.45,2024,1
4987,C0284,2024-01-01,Monday,January,Beverages,Coffee,4,466.54,student_budget,1866.16,2024,1
4987,C0284,2024-01-01,Monday,January,Dairy,Curd,1,81.81,student_budget,81.81,2024,1
4988,C0155,2024-10-24,Thursday,October,Snacks,Nuts,5,185.48,health_concious,927.4,2024,43
4988,C0155,2024-10-24,Thursday,October,Dairy,Milk,3,484.6,health_concious,1453.8000000000002,2024,43
4988,C0155,2024-10-24,Thursday,October,Dairy,Curd,3,413.26,health_concious,1239.78,2024,43
4988,C0155,2024-10-24,Thursday,October,Bakery,Brown Bread,1,473.33,health_concious,473.33,2024,43
4988,C0155,2024-10-24,Thursday,October,Snacks,Popcorn,2,264.14,health_concious,528.28,2024,43
4988,C0155,2024-10-24,Thursday,October,Fruit & Vegetables,Apple,2,448.75,health_concious,897.5,2024,43
4989,C0154,2024-05-31,Friday,May,Fruit & Vegetables,Banana,3,378.61,snack_lover,1135.83,2024,22
4989,C0154,2024-05-31,Friday,May,Beverages,Cold Drink,2,87.32,snack_lover,174.64,2024,22
4989,C0154,2024-05-31,Friday,May,Snacks,Chocolate,2,310.07,snack_lover,620.14,2024,22
4989,C0154,2024-05-31,Friday,May,Beverages,Waterbottle,5,30.56,snack_lover,152.79999999999998,2024,22
4990,C0181,2024-05-07,Tuesday,May,Cooking Essentials,Sugar,2,419.0,breakfast_shopping,838.0,2024,19
4990,C0181,2024-05-07,Tuesday,May,Dairy,Milk,4,323.38,breakfast_shopping,1293.52,2024,19
4990,C0181,2024-05-07,Tuesday,May,Personal Care,Soap,3,395.98,breakfast_shopping,1187.94,2024,19
4990,C0181,2024-05-07,Tuesday,May,Dairy,Butter,5,157.18,breakfast_shopping,785.9000000000001,2024,19
4990,C0181,2024-05-07,Tuesday,May,Beverages,Tea,3,270.83,breakfast_shopping,812.49,2024,19
4990,C0181,2024-05-07,Tuesday,May,Unknown,Biscuits,2,273.8,breakfast_shopping,547.6,2024,19
4990,C0181,2024-05-07,Tuesday,May,Bakery,Bread,3,435.65,breakfast_shopping,1306.9499999999998,2024,19
4990,C0181,2024-05-07,Tuesday,May,Fruit & Vegetables,Apple,1,154.94,breakfast_shopping,154.94,2024,19
4991,C0180,2024-08-21,Wednesday,August,Cooking Essentials,Oil,2,387.18,family_shopping,774.36,2024,34
4991,C0180,2024-08-21,Wednesday,August,Grains & Staples,Dal,3,147.99,family_shopping,443.97,2024,34
4991,C0180,2024-08-21,Wednesday,August,Snacks,Chips,1,62.52,family_shopping,62.52,2024,34
4991,C0180,2024-08-21,Wednesday,August,Cooking Essentials,Sugar,3,105.05,family_shopping,315.15,2024,34
4991,C0180,2024-08-21,Wednesday,August,Dairy,Milk,1,165.61,family_shopping,165.61,2024,34
4991,C0180,2024-08-21,Wednesday,August,Personal Care,Soap,3,267.73,family_shopping,803.19,2024,34
4991,C0180,2024-08-21,Wednesday,August,Grains & Staples,Wheat Flour,1,472.72,family_shopping,472.72,2024,34
4991,C0180,2024-08-21,Wednesday,August,Bakery,Bread,4,90.43,family_shopping,361.72,2024,34
4992,C0487,2024-02-23,Friday,February,Grains & Staples,Semolina,3,411.71,health_concious,1235.1299999999999,2024,8
4992,C0487,2024-02-23,Friday,February,Snacks,Nuts,1,189.38,health_concious,189.38,2024,8
4992,C0487,2024-02-23,Friday,February,Dairy,Milk,5,371.78,health_concious,1858.8999999999999,2024,8
4992,C0487,2024-02-23,Friday,February,Dairy,Curd,2,282.81,health_concious,565.62,2024,8
4992,C0487,2024-02-23,Friday,February,Fruit & Vegetables,Carrot,4,471.2,health_concious,1884.8,2024,8
4992,C0487,2024-02-23,Friday,February,Fruit & Vegetables,Apple,1,495.81,health_concious,495.81,2024,8
4993,C0244,2024-05-08,Wednesday,May,Cooking Essentials,Oil,3,79.1,indian_cooking,237.29999999999998,2024,19
4993,C0244,2024-05-08,Wednesday,May,Grains & Staples,Dal,5,127.89,indian_cooking,639.45,2024,19
4993,C0244,2024-05-08,Wednesday,May,Cooking Essentials,Spices,5,93.59,indian_cooking,467.95000000000005,2024,19
4993,C0244,2024-05-08,Wednesday,May,Snacks,Nuts,4,376.93,indian_cooking,1507.72,2024,19
4993,C0244,2024-05-08,Wednesday,May,Beverages,Juice,1,347.82,indian_cooking,347.82,2024,19
4993,C0244,2024-05-08,Wednesday,May,Fruit & Vegetables,Onion,1,239.08,indian_cooking,239.08,2024,19
4993,C0244,2024-05-08,Wednesday,May,Beverages,Tea,4,425.91,indian_cooking,1703.64,2024,19
4994,C0342,2024-06-27,Thursday,June,Bakery,Biscuit,5,484.69,indian_cooking,2423.45,2024,26
4994,C0342,2024-06-27,Thursday,June,Cooking Essentials,Oil,2,178.36,indian_cooking,356.72,2024,26
4994,C0342,2024-06-27,Thursday,June,Personal Care,Soap,4,99.6,indian_cooking,398.4,2024,26
4994,C0342,2024-06-27,Thursday,June,Fruit & Vegetables,Onion,2,474.36,indian_cooking,948.72,2024,26
4995,C0151,2024-02-22,Thursday,February,Cooking Essentials,Salt,1,206.23,daily_essentials,206.23,2024,8
4995,C0151,2024-02-22,Thursday,February,Cooking Essentials,Oil,2,226.59,daily_essentials,453.18,2024,8
4995,C0151,2024-02-22,Thursday,February,Personal Care,Facewash,5,253.02,daily_essentials,1265.1000000000001,2024,8
4995,C0151,2024-02-22,Thursday,February,Dairy,Milk,2,426.08,daily_essentials,852.16,2024,8
4995,C0151,2024-02-22,Thursday,February,Fruit & Vegetables,Onion,2,31.9,daily_essentials,63.8,2024,8
4995,C0151,2024-02-22,Thursday,February,Beverages,Tea,1,172.71,daily_essentials,172.71,2024,8
4995,C0151,2024-02-22,Thursday,February,Bakery,Bread,3,73.24,daily_essentials,219.71999999999997,2024,8
4995,C0151,2024-02-22,Thursday,February,Dairy,Panner,5,309.58,daily_essentials,1547.8999999999999,2024,8
4996,C0120,2024-11-24,Sunday,November,Fruit & Vegetables,Tomato,2,238.16,family_shopping,476.32,2024,47
4996,C0120,2024-11-24,Sunday,November,Cooking Essentials,Spices,1,71.47,family_shopping,71.47,2024,47
4996,C0120,2024-11-24,Sunday,November,Dairy,Milk,4,330.7,family_shopping,1322.8,2024,47
4996,C0120,2024-11-24,Sunday,November,Personal Care,Soap,5,495.23,family_shopping,2476.15,2024,47
4996,C0120,2024-11-24,Sunday,November,Bakery,Bread,1,196.05,family_shopping,196.05,2024,47
4997,C0065,2024-01-11,Thursday,January,Personal Care,Shampoo,5,175.52,snack_lover,877.6,2024,2
4997,C0065,2024-01-11,Thursday,January,Dairy,Milk,3,83.33,snack_lover,249.99,2024,2
4997,C0065,2024-01-11,Thursday,January,Snacks,Namkeen,2,36.32,snack_lover,72.64,2024,2
4997,C0065,2024-01-11,Thursday,January,Snacks,Chocolate,3,341.05,snack_lover,1023.1500000000001,2024,2
4997,C0065,2024-01-11,Thursday,January,Snacks,Popcorn,1,350.77,snack_lover,350.77,2024,2
4997,C0065,2024-01-11,Thursday,January,Beverages,Tea,2,156.86,snack_lover,313.72,2024,2
